check,comparisons,max_absolute_error,tolerance,passed
LP_safe_witness_08_from_15,17,1.1657341758564144e-15,2e-08,True
LP_primal_08_from_16,18,3.191891195797325e-16,2e-08,True
LP_dual_gap_08_from_16,1,0.0,2e-08,True
LP_safe_witness_08_from_16,17,3.608224830031759e-16,2e-08,True
LP_primal_09_from_00,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_09_from_00,1,5.204170427930421e-17,2e-08,True
LP_safe_witness_09_from_00,17,1.8388068845354155e-16,2e-08,True
LP_primal_09_from_01,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_09_from_01,1,3.469446951953614e-18,2e-08,True
LP_safe_witness_09_from_01,17,7.979727989493313e-17,2e-08,True
LP_primal_09_from_02,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_09_from_02,1,0.0,2e-08,True
LP_safe_witness_09_from_02,17,9.71445146547012e-17,2e-08,True
LP_primal_09_from_03,18,1.8041124150158794e-16,2e-08,True
LP_dual_gap_09_from_03,1,3.469446951953614e-17,2e-08,True
LP_safe_witness_09_from_03,17,1.3877787807814457e-16,2e-08,True
LP_primal_09_from_04,18,2.5673907444456745e-16,2e-08,True
LP_dual_gap_09_from_04,1,3.469446951953614e-18,2e-08,True
LP_safe_witness_09_from_04,17,2.5326962749261384e-16,2e-08,True
LP_primal_09_from_05,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_09_from_05,1,3.469446951953614e-18,2e-08,True
LP_safe_witness_09_from_05,17,8.326672684688674e-17,2e-08,True
LP_primal_09_from_06,18,5.551115123125783e-16,2e-08,True
LP_dual_gap_09_from_06,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_09_from_06,17,2.740863092043355e-16,2e-08,True
LP_primal_09_from_07,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_09_from_07,1,0.0,2e-08,True
LP_safe_witness_09_from_07,17,1.249000902703301e-16,2e-08,True
LP_primal_09_from_08,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_09_from_08,1,1.734723475976807e-17,2e-08,True
LP_safe_witness_09_from_08,17,1.1102230246251565e-16,2e-08,True
LP_primal_09_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_09_from_10,1,2.42861286636753e-17,2e-08,True
LP_safe_witness_09_from_10,17,2.1510571102112408e-16,2e-08,True
LP_primal_09_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_09_from_11,1,2.0816681711721685e-17,2e-08,True
LP_safe_witness_09_from_11,17,1.8041124150158794e-16,2e-08,True
LP_primal_09_from_12,18,7.632783294297951e-17,2e-08,True
LP_dual_gap_09_from_12,1,3.469446951953614e-17,2e-08,True
LP_safe_witness_09_from_12,17,7.589415207398531e-17,2e-08,True
LP_primal_09_from_13,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_09_from_13,1,0.0,2e-08,True
LP_safe_witness_09_from_13,17,3.3306690738754696e-16,2e-08,True
LP_primal_09_from_14,18,6.106226635438361e-16,2e-08,True
LP_dual_gap_09_from_14,1,0.0,2e-08,True
LP_safe_witness_09_from_14,17,5.828670879282072e-16,2e-08,True
LP_primal_09_from_15,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_09_from_15,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_09_from_15,17,2.0816681711721685e-16,2e-08,True
LP_primal_09_from_16,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_09_from_16,1,5.551115123125783e-17,2e-08,True
LP_safe_witness_09_from_16,17,1.6653345369377348e-16,2e-08,True
LP_primal_10_from_00,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_10_from_00,1,0.0,2e-08,True
LP_safe_witness_10_from_00,17,1.5265566588595902e-16,2e-08,True
LP_primal_10_from_01,18,2.8796409701215e-16,2e-08,True
LP_dual_gap_10_from_01,1,0.0,2e-08,True
LP_safe_witness_10_from_01,17,2.8449465006019636e-16,2e-08,True
LP_primal_10_from_02,18,2.636779683484747e-16,2e-08,True
LP_dual_gap_10_from_02,1,0.0,2e-08,True
LP_safe_witness_10_from_02,17,2.498001805406602e-16,2e-08,True
LP_primal_10_from_03,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_10_from_03,1,0.0,2e-08,True
LP_safe_witness_10_from_03,17,2.7755575615628914e-17,2e-08,True
LP_primal_10_from_04,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_10_from_04,1,0.0,2e-08,True
LP_safe_witness_10_from_04,17,1.3877787807814457e-16,2e-08,True
LP_primal_10_from_05,18,4.163336342344337e-17,2e-08,True
LP_dual_gap_10_from_05,1,0.0,2e-08,True
LP_safe_witness_10_from_05,17,9.71445146547012e-17,2e-08,True
LP_primal_10_from_06,18,6.38378239159465e-16,2e-08,True
LP_dual_gap_10_from_06,1,0.0,2e-08,True
LP_safe_witness_10_from_06,17,6.38378239159465e-16,2e-08,True
LP_primal_10_from_07,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_10_from_07,1,0.0,2e-08,True
LP_safe_witness_10_from_07,17,2.7755575615628914e-16,2e-08,True
LP_primal_10_from_08,18,2.7755575615628914e-16,2e-08,True
LP_dual_gap_10_from_08,1,0.0,2e-08,True
LP_safe_witness_10_from_08,17,2.220446049250313e-16,2e-08,True
LP_primal_10_from_09,18,2.6194324487249787e-16,2e-08,True
LP_dual_gap_10_from_09,1,0.0,2e-08,True
LP_safe_witness_10_from_09,17,2.6194324487249787e-16,2e-08,True
LP_primal_10_from_11,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_10_from_11,1,0.0,2e-08,True
LP_safe_witness_10_from_11,17,1.6653345369377348e-16,2e-08,True
LP_primal_10_from_12,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_10_from_12,1,0.0,2e-08,True
LP_safe_witness_10_from_12,17,1.249000902703301e-16,2e-08,True
LP_primal_10_from_13,18,5.377642775528102e-16,2e-08,True
LP_dual_gap_10_from_13,1,0.0,2e-08,True
LP_safe_witness_10_from_13,17,5.377642775528102e-16,2e-08,True
LP_primal_10_from_14,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_10_from_14,1,0.0,2e-08,True
LP_safe_witness_10_from_14,17,1.1102230246251565e-16,2e-08,True
LP_primal_10_from_15,18,9.367506770274758e-17,2e-08,True
LP_dual_gap_10_from_15,1,0.0,2e-08,True
LP_safe_witness_10_from_15,17,1.0061396160665481e-16,2e-08,True
LP_primal_10_from_16,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_10_from_16,1,0.0,2e-08,True
LP_safe_witness_10_from_16,17,8.326672684688674e-17,2e-08,True
LP_primal_11_from_00,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_11_from_00,1,0.0,2e-08,True
LP_safe_witness_11_from_00,17,1.5265566588595902e-16,2e-08,True
LP_primal_11_from_01,18,3.365363543395006e-16,2e-08,True
LP_dual_gap_11_from_01,1,0.0,2e-08,True
LP_safe_witness_11_from_01,17,3.2959746043559335e-16,2e-08,True
LP_primal_11_from_02,18,1.1102230246251565e-15,2e-08,True
LP_dual_gap_11_from_02,1,0.0,2e-08,True
LP_safe_witness_11_from_02,17,4.440892098500626e-16,2e-08,True
LP_primal_11_from_03,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_11_from_03,1,0.0,2e-08,True
LP_safe_witness_11_from_03,17,1.942890293094024e-16,2e-08,True
LP_primal_11_from_04,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_11_from_04,1,0.0,2e-08,True
LP_safe_witness_11_from_04,17,6.938893903907228e-17,2e-08,True
LP_primal_11_from_05,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_11_from_05,1,0.0,2e-08,True
LP_safe_witness_11_from_05,17,2.220446049250313e-16,2e-08,True
LP_primal_11_from_06,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_11_from_06,1,0.0,2e-08,True
LP_safe_witness_11_from_06,17,1.3877787807814457e-16,2e-08,True
LP_primal_11_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_11_from_07,1,0.0,2e-08,True
LP_safe_witness_11_from_07,17,1.8561541192951836e-16,2e-08,True
LP_primal_11_from_08,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_11_from_08,1,0.0,2e-08,True
LP_safe_witness_11_from_08,17,8.326672684688674e-17,2e-08,True
LP_primal_11_from_09,18,3.469446951953614e-16,2e-08,True
LP_dual_gap_11_from_09,1,0.0,2e-08,True
LP_safe_witness_11_from_09,17,3.191891195797325e-16,2e-08,True
LP_primal_11_from_10,18,2.7755575615628914e-17,2e-08,True
LP_dual_gap_11_from_10,1,0.0,2e-08,True
LP_safe_witness_11_from_10,17,9.71445146547012e-17,2e-08,True
LP_primal_11_from_12,18,2.7755575615628914e-16,2e-08,True
LP_dual_gap_11_from_12,1,0.0,2e-08,True
LP_safe_witness_11_from_12,17,3.0531133177191805e-16,2e-08,True
LP_primal_11_from_13,18,8.881784197001252e-16,2e-08,True
LP_dual_gap_11_from_13,1,0.0,2e-08,True
LP_safe_witness_11_from_13,17,6.661338147750939e-16,2e-08,True
LP_primal_11_from_14,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_11_from_14,1,0.0,2e-08,True
LP_safe_witness_11_from_14,17,8.326672684688674e-17,2e-08,True
LP_primal_11_from_15,18,1.7763568394002505e-15,2e-08,True
LP_dual_gap_11_from_15,1,0.0,2e-08,True
LP_safe_witness_11_from_15,17,1.6930901125533637e-15,2e-08,True
LP_primal_11_from_16,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_11_from_16,1,0.0,2e-08,True
LP_safe_witness_11_from_16,17,1.6653345369377348e-16,2e-08,True
LP_primal_12_from_00,18,1.5265566588595902e-16,2e-08,True
LP_dual_gap_12_from_00,1,0.0,2e-08,True
LP_safe_witness_12_from_00,17,1.6653345369377348e-16,2e-08,True
LP_primal_12_from_01,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_12_from_01,1,0.0,2e-08,True
LP_safe_witness_12_from_01,17,1.1102230246251565e-16,2e-08,True
LP_primal_12_from_02,18,6.661338147750939e-16,2e-08,True
LP_dual_gap_12_from_02,1,0.0,2e-08,True
LP_safe_witness_12_from_02,17,6.245004513516506e-16,2e-08,True
LP_primal_12_from_03,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_12_from_03,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_12_from_03,17,1.4224732503009818e-16,2e-08,True
LP_primal_12_from_04,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_12_from_04,1,0.0,2e-08,True
LP_safe_witness_12_from_04,17,1.3877787807814457e-16,2e-08,True
LP_primal_12_from_05,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_12_from_05,1,0.0,2e-08,True
LP_safe_witness_12_from_05,17,1.6653345369377348e-16,2e-08,True
LP_primal_12_from_06,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_12_from_06,1,2.7755575615628914e-17,2e-08,True
LP_safe_witness_12_from_06,17,9.71445146547012e-17,2e-08,True
LP_primal_12_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_12_from_07,1,0.0,2e-08,True
LP_safe_witness_12_from_07,17,6.938893903907228e-17,2e-08,True
LP_primal_12_from_08,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_12_from_08,1,0.0,2e-08,True
LP_safe_witness_12_from_08,17,1.6653345369377348e-16,2e-08,True
LP_primal_12_from_09,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_12_from_09,1,0.0,2e-08,True
LP_safe_witness_12_from_09,17,1.214306433183765e-16,2e-08,True
LP_primal_12_from_10,18,1.970645868709653e-15,2e-08,True
LP_dual_gap_12_from_10,1,0.0,2e-08,True
LP_safe_witness_12_from_10,17,1.9290125052862095e-15,2e-08,True
LP_primal_12_from_11,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_12_from_11,1,4.163336342344337e-17,2e-08,True
LP_safe_witness_12_from_11,17,2.498001805406602e-16,2e-08,True
LP_primal_12_from_13,18,4.163336342344337e-17,2e-08,True
LP_dual_gap_12_from_13,1,0.0,2e-08,True
LP_safe_witness_12_from_13,17,4.163336342344337e-17,2e-08,True
LP_primal_12_from_14,18,4.163336342344337e-16,2e-08,True
LP_dual_gap_12_from_14,1,0.0,2e-08,True
LP_safe_witness_12_from_14,17,4.163336342344337e-16,2e-08,True
LP_primal_12_from_15,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_12_from_15,1,0.0,2e-08,True
LP_safe_witness_12_from_15,17,9.71445146547012e-17,2e-08,True
LP_primal_12_from_16,18,3.469446951953614e-16,2e-08,True
LP_dual_gap_12_from_16,1,0.0,2e-08,True
LP_safe_witness_12_from_16,17,3.365363543395006e-16,2e-08,True
LP_primal_13_from_00,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_13_from_00,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_13_from_00,17,2.7755575615628914e-16,2e-08,True
LP_primal_13_from_01,18,5.412337245047638e-16,2e-08,True
LP_dual_gap_13_from_01,1,5.551115123125783e-17,2e-08,True
LP_safe_witness_13_from_01,17,5.134781488891349e-16,2e-08,True
LP_primal_13_from_02,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_13_from_02,1,0.0,2e-08,True
LP_safe_witness_13_from_02,17,1.8041124150158794e-16,2e-08,True
LP_primal_13_from_03,18,9.020562075079397e-17,2e-08,True
LP_dual_gap_13_from_03,1,0.0,2e-08,True
LP_safe_witness_13_from_03,17,8.326672684688674e-17,2e-08,True
LP_primal_13_from_04,18,1.5265566588595902e-16,2e-08,True
LP_dual_gap_13_from_04,1,0.0,2e-08,True
LP_safe_witness_13_from_04,17,1.491862189340054e-16,2e-08,True
LP_primal_13_from_05,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_13_from_05,1,0.0,2e-08,True
LP_safe_witness_13_from_05,17,8.326672684688674e-17,2e-08,True
LP_primal_13_from_06,18,6.661338147750939e-16,2e-08,True
LP_dual_gap_13_from_06,1,5.551115123125783e-17,2e-08,True
LP_safe_witness_13_from_06,17,4.996003610813204e-16,2e-08,True
LP_primal_13_from_07,18,1.5265566588595902e-16,2e-08,True
LP_dual_gap_13_from_07,1,0.0,2e-08,True
LP_safe_witness_13_from_07,17,1.6653345369377348e-16,2e-08,True
LP_primal_13_from_08,18,7.216449660063518e-16,2e-08,True
LP_dual_gap_13_from_08,1,8.326672684688674e-17,2e-08,True
LP_safe_witness_13_from_08,17,7.147060721024445e-16,2e-08,True
LP_primal_13_from_09,18,1.1657341758564144e-15,2e-08,True
LP_dual_gap_13_from_09,1,0.0,2e-08,True
LP_safe_witness_13_from_09,17,1.1657341758564144e-15,2e-08,True
LP_primal_13_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_13_from_10,1,0.0,2e-08,True
LP_safe_witness_13_from_10,17,2.220446049250313e-16,2e-08,True
LP_primal_13_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_13_from_11,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_13_from_11,17,1.8041124150158794e-16,2e-08,True
LP_primal_13_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_13_from_12,1,0.0,2e-08,True
LP_safe_witness_13_from_12,17,1.1102230246251565e-16,2e-08,True
LP_primal_13_from_14,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_13_from_14,1,0.0,2e-08,True
LP_safe_witness_13_from_14,17,2.0816681711721685e-16,2e-08,True
LP_primal_13_from_15,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_13_from_15,1,0.0,2e-08,True
LP_safe_witness_13_from_15,17,8.326672684688674e-17,2e-08,True
LP_primal_13_from_16,18,4.0245584642661925e-16,2e-08,True
LP_dual_gap_13_from_16,1,0.0,2e-08,True
LP_safe_witness_13_from_16,17,4.163336342344337e-16,2e-08,True
LP_primal_14_from_00,18,9.020562075079397e-17,2e-08,True
LP_dual_gap_14_from_00,1,2.7755575615628914e-17,2e-08,True
LP_safe_witness_14_from_00,17,1.0408340855860843e-16,2e-08,True
LP_primal_14_from_01,18,1.942890293094024e-16,2e-08,True
LP_dual_gap_14_from_01,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_14_from_01,17,2.0816681711721685e-16,2e-08,True
LP_primal_14_from_02,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_14_from_02,1,0.0,2e-08,True
LP_safe_witness_14_from_02,17,2.3592239273284576e-16,2e-08,True
LP_primal_14_from_03,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_14_from_03,1,5.551115123125783e-17,2e-08,True
LP_safe_witness_14_from_03,17,2.498001805406602e-16,2e-08,True
LP_primal_14_from_04,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_14_from_04,1,0.0,2e-08,True
LP_safe_witness_14_from_04,17,1.249000902703301e-16,2e-08,True
LP_primal_14_from_05,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_14_from_05,1,0.0,2e-08,True
LP_safe_witness_14_from_05,17,2.636779683484747e-16,2e-08,True
LP_primal_14_from_06,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_14_from_06,1,0.0,2e-08,True
LP_safe_witness_14_from_06,17,8.326672684688674e-17,2e-08,True
LP_primal_14_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_14_from_07,1,0.0,2e-08,True
LP_safe_witness_14_from_07,17,2.3592239273284576e-16,2e-08,True
LP_primal_14_from_08,18,7.494005416219807e-16,2e-08,True
LP_dual_gap_14_from_08,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_14_from_08,17,7.355227538141662e-16,2e-08,True
LP_primal_14_from_09,18,2.4424906541753444e-15,2e-08,True
LP_dual_gap_14_from_09,1,0.0,2e-08,True
LP_safe_witness_14_from_09,17,2.3037127760972e-15,2e-08,True
LP_primal_14_from_10,18,7.494005416219807e-16,2e-08,True
LP_dual_gap_14_from_10,1,0.0,2e-08,True
LP_safe_witness_14_from_10,17,7.494005416219807e-16,2e-08,True
LP_primal_14_from_11,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_14_from_11,1,9.71445146547012e-17,2e-08,True
LP_safe_witness_14_from_11,17,1.5265566588595902e-16,2e-08,True
LP_primal_14_from_12,18,7.632783294297951e-17,2e-08,True
LP_dual_gap_14_from_12,1,0.0,2e-08,True
LP_safe_witness_14_from_12,17,7.489126506443622e-17,2e-08,True
LP_primal_14_from_13,18,7.979727989493313e-17,2e-08,True
LP_dual_gap_14_from_13,1,0.0,2e-08,True
LP_safe_witness_14_from_13,17,7.979727989493313e-17,2e-08,True
LP_primal_14_from_15,18,5.828670879282072e-16,2e-08,True
LP_dual_gap_14_from_15,1,0.0,2e-08,True
LP_safe_witness_14_from_15,17,5.828670879282072e-16,2e-08,True
LP_primal_14_from_16,18,2.7755575615628914e-16,2e-08,True
LP_dual_gap_14_from_16,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_14_from_16,17,2.498001805406602e-16,2e-08,True
LP_primal_15_from_00,18,2.255140518769849e-16,2e-08,True
LP_dual_gap_15_from_00,1,0.0,2e-08,True
LP_safe_witness_15_from_00,17,2.1510571102112408e-16,2e-08,True
LP_primal_15_from_01,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_15_from_01,1,0.0,2e-08,True
LP_safe_witness_15_from_01,17,1.8735013540549517e-16,2e-08,True
LP_primal_15_from_02,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_15_from_02,1,0.0,2e-08,True
LP_safe_witness_15_from_02,17,1.3877787807814457e-16,2e-08,True
LP_primal_15_from_03,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_15_from_03,1,0.0,2e-08,True
LP_safe_witness_15_from_03,17,1.1102230246251565e-16,2e-08,True
LP_primal_15_from_04,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_15_from_04,1,0.0,2e-08,True
LP_safe_witness_15_from_04,17,1.249000902703301e-16,2e-08,True
LP_primal_15_from_05,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_15_from_05,1,0.0,2e-08,True
LP_safe_witness_15_from_05,17,1.1102230246251565e-16,2e-08,True
LP_primal_15_from_06,18,6.661338147750939e-16,2e-08,True
LP_dual_gap_15_from_06,1,0.0,2e-08,True
LP_safe_witness_15_from_06,17,2.0816681711721685e-16,2e-08,True
LP_primal_15_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_15_from_07,1,0.0,2e-08,True
LP_safe_witness_15_from_07,17,2.3592239273284576e-16,2e-08,True
LP_primal_15_from_08,18,2.6645352591003757e-15,2e-08,True
LP_dual_gap_15_from_08,1,0.0,2e-08,True
LP_safe_witness_15_from_08,17,2.3314683517128287e-15,2e-08,True
LP_primal_15_from_09,18,1.942890293094024e-16,2e-08,True
LP_dual_gap_15_from_09,1,0.0,2e-08,True
LP_safe_witness_15_from_09,17,1.6653345369377348e-16,2e-08,True
LP_primal_15_from_10,18,1.5543122344752192e-15,2e-08,True
LP_dual_gap_15_from_10,1,0.0,2e-08,True
LP_safe_witness_15_from_10,17,8.465450562766819e-16,2e-08,True
LP_primal_15_from_11,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_15_from_11,1,0.0,2e-08,True
LP_safe_witness_15_from_11,17,4.0245584642661925e-16,2e-08,True
LP_primal_15_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_15_from_12,1,0.0,2e-08,True
LP_safe_witness_15_from_12,17,9.71445146547012e-17,2e-08,True
LP_primal_15_from_13,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_15_from_13,1,0.0,2e-08,True
LP_safe_witness_15_from_13,17,1.8041124150158794e-16,2e-08,True
LP_primal_15_from_14,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_15_from_14,1,0.0,2e-08,True
LP_safe_witness_15_from_14,17,2.3592239273284576e-16,2e-08,True
LP_primal_15_from_16,18,5.828670879282072e-16,2e-08,True
LP_dual_gap_15_from_16,1,0.0,2e-08,True
LP_safe_witness_15_from_16,17,5.863365348801608e-16,2e-08,True
LP_primal_16_from_00,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_16_from_00,1,0.0,2e-08,True
LP_safe_witness_16_from_00,17,5.551115123125783e-17,2e-08,True
LP_primal_16_from_01,18,1.457167719820518e-16,2e-08,True
LP_dual_gap_16_from_01,1,0.0,2e-08,True
LP_safe_witness_16_from_01,17,1.3877787807814457e-16,2e-08,True
LP_primal_16_from_02,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_16_from_02,1,0.0,2e-08,True
LP_safe_witness_16_from_02,17,1.249000902703301e-16,2e-08,True
LP_primal_16_from_03,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_16_from_03,1,0.0,2e-08,True
LP_safe_witness_16_from_03,17,1.1102230246251565e-16,2e-08,True
LP_primal_16_from_04,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_16_from_04,1,0.0,2e-08,True
LP_safe_witness_16_from_04,17,1.1102230246251565e-16,2e-08,True
LP_primal_16_from_05,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_16_from_05,1,0.0,2e-08,True
LP_safe_witness_16_from_05,17,4.163336342344337e-17,2e-08,True
LP_primal_16_from_06,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_16_from_06,1,0.0,2e-08,True
LP_safe_witness_16_from_06,17,3.3306690738754696e-16,2e-08,True
LP_primal_16_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_16_from_07,1,0.0,2e-08,True
LP_safe_witness_16_from_07,17,2.498001805406602e-16,2e-08,True
LP_primal_16_from_08,18,3.747002708109903e-15,2e-08,True
LP_dual_gap_16_from_08,1,0.0,2e-08,True
LP_safe_witness_16_from_08,17,3.6637359812630166e-15,2e-08,True
LP_primal_16_from_09,18,5.551115123125783e-16,2e-08,True
LP_dual_gap_16_from_09,1,0.0,2e-08,True
LP_safe_witness_16_from_09,17,3.9898639947466563e-16,2e-08,True
LP_primal_16_from_10,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_16_from_10,1,0.0,2e-08,True
LP_safe_witness_16_from_10,17,1.1102230246251565e-16,2e-08,True
LP_primal_16_from_11,18,2.3592239273284576e-16,2e-08,True
LP_dual_gap_16_from_11,1,0.0,2e-08,True
LP_safe_witness_16_from_11,17,2.498001805406602e-16,2e-08,True
LP_primal_16_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_16_from_12,1,0.0,2e-08,True
LP_safe_witness_16_from_12,17,1.3877787807814457e-16,2e-08,True
LP_primal_16_from_13,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_16_from_13,1,0.0,2e-08,True
LP_safe_witness_16_from_13,17,6.938893903907228e-17,2e-08,True
LP_primal_16_from_14,18,1.9984014443252818e-15,2e-08,True
LP_dual_gap_16_from_14,1,0.0,2e-08,True
LP_safe_witness_16_from_14,17,1.3183898417423734e-15,2e-08,True
LP_primal_16_from_15,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_16_from_15,1,0.0,2e-08,True
LP_safe_witness_16_from_15,17,8.326672684688674e-17,2e-08,True
finite_hull_00_from_01,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.037039377982385e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3723288998235272e-16,2e-10,True
