dataset,role,scale_label,total_scale_tokens,log10_scale,index,domain,proportion,expected_tokens
A4_A5_train_1m,fit,1M,1000000,6.0,16,train_the_pile_europarl,0.02,20000.0
A4_A5_train_1m,fit,1M,1000000,6.0,16,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,16,train_the_pile_pubmed_abstracts,0.003,3000.0
A4_A5_train_1m,fit,1M,1000000,6.0,16,train_the_pile_uspto_backgrounds,0.07,70000.0
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_arxiv,0.5335335335335335,533533.5335335335
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_freelaw,0.17917917917917917,179179.17917917916
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_nih_exporter,0.0030030030030030025,3003.0030030030025
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_wikipedia_en,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_dm_mathematics,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_github,0.013013013013013011,13013.013013013011
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_stackexchange,0.13113113113113112,131131.13113113111
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_enron_emails,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_gutenberg_pg_19,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_pile_cc,0.028028028028028024,28028.028028028024
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_ubuntu_irc,0.04304304304304304,43043.043043043035
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_hackernews,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,17,train_the_pile_uspto_backgrounds,0.05605605605605605,56056.05605605605
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_freelaw,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_nih_exporter,0.025025025025025027,25025.02502502503
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_pubmed_central,0.24024024024024024,240240.24024024024
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_wikipedia_en,0.018018018018018018,18018.018018018018
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_dm_mathematics,0.012012012012012012,12012.012012012012
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_github,0.028028028028028028,28028.028028028028
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_philpapers,0.019019019019019017,19019.01901901902
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_stackexchange,0.1031031031031031,103103.1031031031
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_pile_cc,0.4294294294294294,429429.4294294294
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_ubuntu_irc,0.08408408408408409,84084.0840840841
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_europarl,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_hackernews,0.002002002002002002,2002.002002002002
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_pubmed_abstracts,0.03303303303303304,33033.03303303304
A4_A5_train_1m,fit,1M,1000000,6.0,18,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_arxiv,0.15615615615615616,156156.15615615615
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_freelaw,0.17817817817817816,178178.17817817815
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_nih_exporter,0.03903903903903904,39039.03903903904
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_pubmed_central,0.004004004004004004,4004.004004004004
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_wikipedia_en,0.06706706706706707,67067.06706706707
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_dm_mathematics,0.009009009009009009,9009.009009009009
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_github,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_philpapers,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_stackexchange,0.06106106106106106,61061.06106106106
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_enron_emails,0.002002002002002002,2002.002002002002
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_pile_cc,0.3863863863863864,386386.3863863864
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_ubuntu_irc,0.02302302302302302,23023.023023023023
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_europarl,0.027027027027027025,27027.027027027027
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_hackernews,0.04304304304304304,43043.043043043035
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,19,train_the_pile_uspto_backgrounds,0.003003003003003003,3003.003003003003
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_arxiv,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_nih_exporter,0.016,16000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_pubmed_central,0.396,396000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_wikipedia_en,0.04,40000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_github,0.022,22000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_gutenberg_pg_19,0.151,151000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_pile_cc,0.227,227000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_ubuntu_irc,0.022,22000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_europarl,0.006,6000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_hackernews,0.014,14000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_pubmed_abstracts,0.104,104000.0
A4_A5_train_1m,fit,1M,1000000,6.0,20,train_the_pile_uspto_backgrounds,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_arxiv,0.7382617382617381,738261.7382617381
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_freelaw,0.001998001998001998,1998.001998001998
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_pubmed_central,0.03196803196803197,31968.031968031966
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_wikipedia_en,0.06093906093906093,60939.06093906093
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_github,0.013986013986013984,13986.013986013984
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_philpapers,0.001998001998001998,1998.001998001998
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_ubuntu_irc,0.06193806193806193,61938.06193806193
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_hackernews,0.042957042957042946,42957.04295704295
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,21,train_the_pile_uspto_backgrounds,0.045954045954045945,45954.04595404595
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_arxiv,0.004,4000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_freelaw,0.118,118000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_nih_exporter,0.011,11000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_pubmed_central,0.004,4000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_dm_mathematics,0.026,26000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_github,0.181,181000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_philpapers,0.02,20000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_gutenberg_pg_19,0.395,395000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_europarl,0.072,72000.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,22,train_the_pile_uspto_backgrounds,0.169,169000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_arxiv,0.002,2000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_freelaw,0.024,24000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_pubmed_central,0.4,400000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_wikipedia_en,0.006,6000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_github,0.049,49000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_stackexchange,0.002,2000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_ubuntu_irc,0.148,148000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_europarl,0.004,4000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_pubmed_abstracts,0.12,120000.0
A4_A5_train_1m,fit,1M,1000000,6.0,23,train_the_pile_uspto_backgrounds,0.245,245000.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_freelaw,0.6946946946946947,694694.6946946947
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_github,0.009009009009009009,9009.009009009009
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_enron_emails,0.006006006006006006,6006.006006006006
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_gutenberg_pg_19,0.009009009009009009,9009.009009009009
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_europarl,0.016016016016016016,16016.016016016016
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,24,train_the_pile_uspto_backgrounds,0.2652652652652653,265265.2652652653
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_freelaw,0.2962962962962963,296296.2962962963
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_pubmed_central,0.11311311311311312,113113.11311311311
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_github,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_philpapers,0.009009009009009009,9009.009009009009
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_stackexchange,0.5525525525525526,552552.5525525527
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_ubuntu_irc,0.021021021021021023,21021.021021021024
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_europarl,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_pubmed_abstracts,0.007007007007007007,7007.007007007007
A4_A5_train_1m,fit,1M,1000000,6.0,25,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_arxiv,0.3773773773773773,377377.3773773773
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_freelaw,0.0030030030030030025,3003.0030030030025
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_nih_exporter,0.002002002002002002,2002.002002002002
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_pubmed_central,0.5145145145145145,514514.5145145145
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_wikipedia_en,0.052052052052052045,52052.052052052044
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_github,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_stackexchange,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_pile_cc,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_ubuntu_irc,0.02002002002002002,20020.02002002002
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_pubmed_abstracts,0.014014014014014012,14014.014014014012
A4_A5_train_1m,fit,1M,1000000,6.0,26,train_the_pile_uspto_backgrounds,0.01001001001001001,10010.01001001001
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_freelaw,0.258,258000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_pubmed_central,0.234,234000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_wikipedia_en,0.101,101000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_dm_mathematics,0.011,11000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_github,0.029,29000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_philpapers,0.008,8000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_stackexchange,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_enron_emails,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_gutenberg_pg_19,0.125,125000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_pile_cc,0.004,4000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_ubuntu_irc,0.003,3000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_hackernews,0.066,66000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_pubmed_abstracts,0.158,158000.0
A4_A5_train_1m,fit,1M,1000000,6.0,27,train_the_pile_uspto_backgrounds,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_arxiv,0.013013013013013013,13013.013013013013
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_freelaw,0.31931931931931934,319319.31931931933
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_wikipedia_en,0.003003003003003003,3003.003003003003
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_dm_mathematics,0.15315315315315314,153153.15315315314
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_github,0.014014014014014014,14014.014014014014
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_philpapers,0.055055055055055056,55055.055055055054
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_stackexchange,0.33433433433433435,334334.33433433436
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_gutenberg_pg_19,0.06506506506506507,65065.06506506507
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_pile_cc,0.02902902902902903,29029.029029029032
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,28,train_the_pile_uspto_backgrounds,0.014014014014014014,14014.014014014014
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_arxiv,0.001998001998001998,1998.001998001998
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_pubmed_central,0.000999000999000999,999.000999000999
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_github,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_gutenberg_pg_19,0.3006993006993007,300699.30069930066
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_pile_cc,0.010989010989010986,10989.010989010987
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_europarl,0.011988011988011986,11988.011988011986
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_pubmed_abstracts,0.000999000999000999,999.000999000999
A4_A5_train_1m,fit,1M,1000000,6.0,29,train_the_pile_uspto_backgrounds,0.6723276723276723,672327.6723276724
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_freelaw,0.0009990009990009992,999.0009990009992
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_pubmed_central,0.0019980019980019984,1998.0019980019983
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_wikipedia_en,0.15084915084915085,150849.15084915084
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_github,0.14185814185814186,141858.14185814187
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_gutenberg_pg_19,0.2787212787212788,278721.27872127877
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_ubuntu_irc,0.003996003996003997,3996.0039960039967
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,30,train_the_pile_uspto_backgrounds,0.4215784215784216,421578.4215784216
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_arxiv,0.082,82000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_freelaw,0.013,13000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_pubmed_central,0.006,6000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_wikipedia_en,0.308,308000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_dm_mathematics,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_github,0.003,3000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_gutenberg_pg_19,0.372,372000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_pile_cc,0.062,62000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_hackernews,0.01,10000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_pubmed_abstracts,0.142,142000.0
A4_A5_train_1m,fit,1M,1000000,6.0,31,train_the_pile_uspto_backgrounds,0.001,1000.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_freelaw,0.9449449449449449,944944.9449449448
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_github,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,32,train_the_pile_philpapers,0.0,0.0
