axis,N0_B,D_B,lambda_Q,t_QA,delta_QB,gain,observed_joint_row,N_required_B,required_status,N_required_ratio,required_in_B1,N_scale_equivalent_B,scale_status,N_scale_ratio,scale_is_expansion,scale_in_B1,quality_cost_ceiling_FLOPs,quality_cost_ceiling_per_token
Q_A_topsis_0_1,0.1,100.0,0.5,0.00028942908885096127,0.0020831760116546104,0.00037704994826703284,False,0.09985692044030231,FINITE,0.9985692044030231,True,0.10014335440342174,FINITE,1.0014335440342175,True,True,8.584773581861715e+16,858477.3581861715
Q_A_topsis_0_1,0.1,100.0,0.5,0.0005788581777019225,0.004166352023309221,0.0007540998965340657,False,0.09971411506401658,FINITE,0.9971411506401657,True,0.10028698431279286,FINITE,1.0028698431279286,True,True,1.715309615900579e+17,1715309.6159005787
Q_A_topsis_0_1,0.1,100.0,0.5,0.0008682872665528839,0.006249528034963832,0.0011311498448010986,False,0.09957158321273689,FINITE,0.9957158321273688,True,0.1004308903922579,FINITE,1.004308903922579,True,True,2.5705007235787e+17,2570500.7235787003
Q_A_topsis_0_1,0.1,100.0,0.5,0.001157716355403845,0.008332704046618442,0.0015081997930681313,False,0.09942932422995772,FINITE,0.9942932422995772,True,0.10057507330788762,FINITE,1.0057507330788762,True,True,3.424054620253719e+17,3424054.6202537194
Q_A_topsis_0_1,0.1,100.0,0.5,0.0014471454442548063,0.010415880058273052,0.0018852497413351641,False,0.09928733746106705,FINITE,0.9928733746106705,True,0.10071953372768508,FINITE,1.0071953372768507,True,True,4.2759752335977395e+17,4275975.23359774
Q_A_topsis_0_1,0.1,100.0,0.5,0.0017365745331057677,0.012499056069927664,0.002262299689602197,False,0.09914562225334035,FINITE,0.9914562225334035,True,0.1008642723215923,FINITE,1.008642723215923,True,True,5.126266479957925e+17,5126266.479957925
Q_A_topsis_0_1,0.1,100.0,0.5,0.002026003621956729,0.014582232081582274,0.00263934963786923,False,0.09900417795593379,FINITE,0.9900417795593378,True,0.10100928976149721,FINITE,1.0100928976149721,True,True,5.974932264397298e+17,5974932.264397298
Q_A_topsis_0_1,0.1,100.0,0.5,0.00231543271080769,0.016665408093236883,0.0030163995861362627,False,0.09886300391987825,FINITE,0.9886300391987825,True,0.10115458672123971,FINITE,1.0115458672123971,True,True,6.821976480730546e+17,6821976.480730546
Q_A_topsis_0_1,0.1,100.0,0.5,0.0026048617996586513,0.018748584104891493,0.0033934495344032957,False,0.09872209949807316,FINITE,0.9872209949807316,True,0.10130016387661855,FINITE,1.0130016387661855,True,True,7.667403011561075e+17,7667403.011561074
Q_A_topsis_0_1,0.1,100.0,0.5,0.0028942908885096126,0.020831760116546104,0.0037704994826703283,False,0.09858146404527969,FINITE,0.9858146404527969,True,0.10144602190539806,FINITE,1.0144602190539804,True,True,8.511215728321892e+17,8511215.728321891
Q_A_topsis_0_1,0.1,100.0,0.5,0.0031837199773605738,0.022914936128200714,0.004147549430937361,False,0.09844109691811491,FINITE,0.984410969181149,True,0.10159216148731487,FINITE,1.0159216148731487,True,True,9.353418491310578e+17,9353418.491310578
Q_A_topsis_0_1,0.1,100.0,0.5,0.0034731490662115354,0.024998112139855328,0.004524599379204394,False,0.09830099747504553,FINITE,0.9830099747504553,True,0.10173858330408417,FINITE,1.0173858330408416,True,True,1.0194015149726843e+18,10194015.149726843
Q_A_topsis_0_1,0.1,100.0,0.5,0.0037625781550624966,0.02708128815150994,0.004901649327471428,False,0.0981611650763814,FINITE,0.981611650763814,True,0.10188528803940722,FINITE,1.0188528803940722,True,True,1.1033009541711658e+18,11033009.541711658
Q_A_topsis_0_1,0.1,100.0,0.5,0.004052007243913458,0.02916446416316455,0.00527869927573846,False,0.09802159908426962,FINITE,0.9802159908426962,True,0.10203227637897722,FINITE,1.020322763789772,True,True,1.1870405494382316e+18,11870405.494382313
Q_A_topsis_0_1,0.1,100.0,0.5,0.004341436332764419,0.03124764017481916,0.005655749224005493,False,0.09788229886268837,FINITE,0.9788229886268837,True,0.10217954901048691,FINITE,1.0217954901048691,True,True,1.2706206823869804e+18,12706206.823869804
Q_A_topsis_0_1,0.1,100.0,0.5,0.00463086542161538,0.033330816186473766,0.006032799172272525,False,0.09774326377744055,FINITE,0.9774326377744055,True,0.10232710662363469,FINITE,1.023271066236347,True,True,1.3540417335356713e+18,13540417.335356714
Q_A_topsis_0_1,0.1,100.0,0.5,0.0049202945104663415,0.03541399219812838,0.006409849120539559,False,0.09760449319614792,FINITE,0.9760449319614791,True,0.10247494991013216,FINITE,1.0247494991013215,True,True,1.4373040823112527e+18,14373040.823112527
Q_A_topsis_0_1,0.1,100.0,0.5,0.005209723599317303,0.03749716820978299,0.006786899068806591,False,0.09746598648824475,FINITE,0.9746598648824475,True,0.10262307956371021,FINITE,1.026230795637102,True,True,1.5204081070531505e+18,15204081.070531506
Q_A_topsis_0_1,0.1,100.0,0.5,0.005499152688168264,0.0395803442214376,0.007163949017073624,False,0.09732774302497209,FINITE,0.9732774302497208,True,0.10277149628012666,FINITE,1.0277149628012665,True,True,1.6033541850167503e+18,16033541.850167504
Q_A_topsis_0_1,0.1,100.0,0.5,0.005788581777019225,0.04166352023309221,0.0075409989653406565,False,0.09718976217937131,FINITE,0.9718976217937131,True,0.10292020075717272,FINITE,1.0292020075717272,True,True,1.6861426923772183e+18,16861426.923772182
Q_A_topsis_0_1,0.1,100.0,0.5,0.006078010865870186,0.04374669624474682,0.00791804891360769,False,0.09705204332627845,FINITE,0.9705204332627845,True,0.10306919369467986,FINITE,1.0306919369467986,True,True,1.7687740042329313e+18,17687740.042329315
Q_A_topsis_0_1,0.1,100.0,0.5,0.0063674399547211475,0.04582987225640143,0.008295098861874722,False,0.09691458584231803,FINITE,0.9691458584231802,True,0.10321847579452735,FINITE,1.0321847579452734,True,True,1.8512484946091837e+18,18512484.94609184
Q_A_topsis_0_1,0.1,100.0,0.5,0.006656869043572109,0.047913048268056035,0.008672148810141755,False,0.09677738910589705,FINITE,0.9677738910589704,True,0.10336804776064851,FINITE,1.033680477606485,True,True,1.9335665364617754e+18,19335665.364617754
Q_A_topsis_0_1,0.1,100.0,0.5,0.006946298132423071,0.049996224279710656,0.009049198758408789,False,0.09664045249719927,FINITE,0.9664045249719927,True,0.10351791029903845,FINITE,1.0351791029903845,True,True,2.0157285016804413e+18,20157285.016804416
Q_A_topsis_0_1,0.1,100.0,0.5,0.007235727221274032,0.05207940029136526,0.009426248706675822,False,0.09650377539817884,FINITE,0.9650377539817884,True,0.10366806411776051,FINITE,1.036680641177605,True,True,2.097734761092701e+18,20977347.61092701
Q_A_topsis_0_1,0.1,100.0,0.5,0.007525156310124993,0.05416257630301988,0.009803298654942855,False,0.09636735719255503,FINITE,0.9636735719255503,True,0.10381850992695381,FINITE,1.038185099269538,True,True,2.1795856844669865e+18,21795856.844669864
Q_A_topsis_0_1,0.1,100.0,0.5,0.007814585398975954,0.05624575231467448,0.010180348603209887,False,0.09623119726580563,FINITE,0.9623119726580562,True,0.10396924843884014,FINITE,1.0396924843884014,True,True,2.2612816405166241e+18,22612816.405166242
Q_A_topsis_0_1,0.1,100.0,0.5,0.008104014487826916,0.0583289283263291,0.01055739855147692,False,0.0960952950051617,FINITE,0.960952950051617,True,0.10412028036773116,FINITE,1.0412028036773116,True,True,2.342822996902982e+18,23428229.969029825
Q_A_topsis_0_1,0.1,100.0,0.5,0.008393443576677876,0.0604121043379837,0.010934448499743952,False,0.09595964979960128,FINITE,0.9595964979960128,True,0.10427160643003539,FINITE,1.0427160643003537,True,True,2.424210120239234e+18,24242101.20239234
Q_A_topsis_0_1,0.1,100.0,0.5,0.008682872665528838,0.06249528034963832,0.011311498448010986,False,0.0958242610398439,FINITE,0.9582426103984389,True,0.10442322734426593,FINITE,1.0442322734426592,True,True,2.505443376093663e+18,25054433.760936633
Q_A_topsis_0_1,0.1,100.0,0.5,0.008972301754379798,0.06457845636129292,0.011688548396278017,False,0.09568912811834455,FINITE,0.9568912811834455,True,0.10457514383104687,FINITE,1.0457514383104687,True,True,2.5865231289932703e+18,25865231.289932705
Q_A_topsis_0_1,0.1,100.0,0.5,0.00926173084323076,0.06666163237294753,0.01206559834454505,False,0.09555425042928813,FINITE,0.9555425042928812,True,0.10472735661312134,FINITE,1.0472735661312134,True,True,2.667449742427128e+18,26674497.424271278
Q_A_topsis_0_1,0.1,100.0,0.5,0.009551159932081723,0.06874480838460215,0.012442648292812086,False,0.0954196273685834,FINITE,0.954196273685834,True,0.10487986641535818,FINITE,1.0487986641535818,True,True,2.7482235788499594e+18,27482235.788499594
Q_A_topsis_0_1,0.1,100.0,0.5,0.009840589020932683,0.07082798439625676,0.012819698241079118,False,0.09528525833385759,FINITE,0.9528525833385759,True,0.10503267396475977,FINITE,1.0503267396475975,True,True,2.828844999685448e+18,28288449.99685448
Q_A_topsis_0_1,0.1,100.0,0.5,0.010130018109783645,0.07291116040791137,0.013196748189346151,False,0.09515114272445042,FINITE,0.9515114272445042,True,0.10518577999046894,FINITE,1.0518577999046892,True,True,2.909314365329749e+18,29093143.653297488
Q_A_topsis_0_1,0.1,100.0,0.5,0.010419447198634605,0.07499433641956597,0.013573798137613183,False,0.09501727994140861,FINITE,0.9501727994140861,True,0.10533918522377649,FINITE,1.0533918522377648,True,True,2.989632035154835e+18,29896320.35154835
Q_A_topsis_0_1,0.1,100.0,0.5,0.010708876287485567,0.07707751243122059,0.013950848085880216,False,0.09488366938748005,FINITE,0.9488366938748005,True,0.10549289039812879,FINITE,1.0549289039812877,True,True,3.0697983675119724e+18,30697983.67511972
Q_A_topsis_0_1,0.1,100.0,0.5,0.010998305376336528,0.0791606884428752,0.014327898034147248,False,0.09475031046710818,FINITE,0.9475031046710817,True,0.10564689624913479,FINITE,1.0564689624913477,True,True,3.149813719735098e+18,31498137.19735098
Q_A_topsis_0_1,0.1,100.0,0.5,0.01128773446518749,0.08124386445452982,0.014704947982414281,False,0.09461720258642664,FINITE,0.9461720258642664,True,0.10580120351457388,FINITE,1.0580120351457387,True,True,3.2296784481440184e+18,32296784.481440187
Q_A_topsis_0_1,0.1,100.0,0.5,0.01157716355403845,0.08332704046618442,0.015081997930681313,False,0.0944843451532532,FINITE,0.9448434515325319,True,0.10595581293440308,FINITE,1.0595581293440308,True,True,3.309392908048084e+18,33093929.08048084
Q_A_topsis_0_1,0.1,100.0,0.5,0.011866592642889412,0.08541021647783903,0.015459047878948348,False,0.09435173757708465,FINITE,0.9435173757708465,True,0.10611072525076481,FINITE,1.0611072525076481,True,True,3.3889574537492137e+18,33889574.53749214
Q_A_topsis_0_1,0.1,100.0,0.5,0.012156021731740373,0.08749339248949364,0.01583609782721538,False,0.09421937926909082,FINITE,0.9421937926909082,True,0.10626594120799411,FINITE,1.062659412079941,True,True,3.4683724385455084e+18,34683724.38545509
Q_A_topsis_0_1,0.1,100.0,0.5,0.012445450820591335,0.08957656850114826,0.01621314777548241,False,0.09408726964210946,FINITE,0.9408726964210946,True,0.10642146155262655,FINITE,1.0642146155262655,True,True,3.547638214734325e+18,35476382.14734325
Q_A_topsis_0_1,0.1,100.0,0.5,0.012734879909442295,0.09165974451280286,0.016590197723749443,False,0.09395540811064032,FINITE,0.9395540811064031,True,0.10657728703340563,FINITE,1.0657728703340563,True,True,3.626755133615811e+18,36267551.33615811
Q_A_topsis_0_1,0.1,100.0,0.5,0.013024308998293257,0.09374292052445747,0.01696724767201648,False,0.09382379409084005,FINITE,0.9382379409084004,True,0.1067334184012905,FINITE,1.067334184012905,True,True,3.705723545495976e+18,37057235.45495976
Q_A_topsis_0_1,0.1,100.0,0.5,0.013313738087144217,0.09582609653611207,0.01734429762028351,False,0.09369242700051629,FINITE,0.9369242700051629,True,0.10688985640946363,FINITE,1.0688985640946362,True,True,3.784543799690229e+18,37845437.996902294
Q_A_topsis_0_1,0.1,100.0,0.5,0.01360316717599518,0.0979092725477667,0.017721347568550545,False,0.09356130625912262,FINITE,0.9356130625912262,True,0.10704660181333829,FINITE,1.070466018133383,True,True,3.8632162445264297e+18,38632162.445264295
Q_A_topsis_0_1,0.1,100.0,0.5,0.013892596264846142,0.09999244855942131,0.018098397516817577,False,0.09343043128775301,FINITE,0.93430431287753,True,0.10720365537056659,FINITE,1.0720365537056658,True,True,3.941741227348197e+18,39417412.27348197
Q_A_topsis_0_1,0.1,100.0,0.5,0.014182025353697102,0.10207562457107591,0.01847544746508461,False,0.09329980150913608,FINITE,0.9329980150913608,True,0.10736101784104708,FINITE,1.0736101784104708,True,True,4.0201190945183544e+18,40201190.94518354
Q_A_topsis_0_1,0.1,100.0,0.5,0.014471454442548062,0.10415880058273051,0.01885249741335164,False,0.09316941634763029,FINITE,0.9316941634763029,True,0.1075186899869326,FINITE,1.075186899869326,True,True,4.0983501914218296e+18,40983501.91421829
Q_A_topsis_0_1,1.0,100.0,0.5,0.0,0.0,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
Q_A_topsis_0_1,1.0,100.0,0.5,0.00028942908885096127,0.0020831760116546104,0.00037704994826703284,False,0.9968734903867059,FINITE,0.9968734903867059,True,1.0031396630712814,FINITE,1.0031396630712814,True,True,1.875905767976449e+18,18759057.67976449
Q_A_topsis_0_1,1.0,100.0,0.5,0.0005788581777019225,0.004166352023309221,0.0007540998965340657,False,0.9937600652176946,FINITE,0.9937600652176946,True,1.0062925490524004,FINITE,1.0062925490524004,True,True,3.7439608693832673e+18,37439608.69383267
Q_A_topsis_0_1,1.0,100.0,0.5,0.0008682872665528839,0.006249528034963832,0.0011311498448010986,False,0.9906596559141806,FINITE,0.9906596559141806,True,1.0094587278366056,FINITE,1.0094587278366056,True,True,5.604206451491644e+18,56042064.51491644
Q_A_topsis_0_1,1.0,100.0,0.5,0.001157716355403845,0.008332704046618442,0.0015081997930681313,False,0.9875721943290993,FINITE,0.9875721943290993,True,1.012638269761826,FINITE,1.012638269761826,True,True,7.456683402540443e+18,74566834.02540442
Q_A_topsis_0_1,1.0,100.0,0.5,0.0014471454442548063,0.010415880058273052,0.0018852497413351641,False,0.9844976127439359,FINITE,0.9844976127439359,True,1.0158312456139775,FINITE,1.0158312456139775,True,True,9.301432353638472e+18,93014323.53638473
Q_A_topsis_0_1,1.0,100.0,0.5,0.0017365745331057677,0.012499056069927664,0.002262299689602197,False,0.9814358438655767,FINITE,0.9814358438655767,True,1.0190377266303037,FINITE,1.0190377266303037,True,True,1.1138493680653984e+19,111384936.80653982
Q_A_topsis_0_1,1.0,100.0,0.5,0.002026003621956729,0.014582232081582274,0.00263934963786923,False,0.9783868208231954,FINITE,0.9783868208231954,True,1.0222577845027383,FINITE,1.0222577845027383,True,True,1.2967907506082765e+19,129679075.06082766
Q_A_topsis_0_1,1.0,100.0,0.5,0.00231543271080769,0.016665408093236883,0.0030163995861362627,False,0.9753504771651573,FINITE,0.9753504771651573,True,1.0254914913813005,FINITE,1.0254914913813005,True,True,1.4789713700905605e+19,147897137.00905603
Q_A_topsis_0_1,1.0,100.0,0.5,0.0026048617996586513,0.018748584104891493,0.0033934495344032957,False,0.9723267468559511,FINITE,0.9723267468559511,True,1.028738919877518,FINITE,1.028738919877518,True,True,1.6603951886429336e+19,166039518.86429337
Q_A_topsis_0_1,1.0,100.0,0.5,0.0028942908885096126,0.020831760116546104,0.0037704994826703283,False,0.9693155642731515,FINITE,0.9693155642731515,True,1.0320001430678807,FINITE,1.0320001430678807,True,True,1.8410661436109124e+19,184106614.36109123
Q_A_topsis_0_1,1.0,100.0,0.5,0.0031837199773605738,0.022914936128200714,0.004147549430937361,False,0.9663168642044009,FINITE,0.9663168642044009,True,1.0352752344973222,FINITE,1.0352752344973222,True,True,2.020988147735947e+19,202098814.7735947
Q_A_topsis_0_1,1.0,100.0,0.5,0.0034731490662115354,0.024998112139855328,0.004524599379204394,False,0.9633305818444192,FINITE,0.9633305818444192,True,1.0385642681827307,FINITE,1.0385642681827307,True,True,2.2001650893348467e+19,220016508.93348467
Q_A_topsis_0_1,1.0,100.0,0.5,0.0037625781550624966,0.02708128815150994,0.004901649327471428,False,0.9603566527920384,FINITE,0.9603566527920384,True,1.0418673186164937,FINITE,1.0418673186164937,True,True,2.378600832477695e+19,237860083.24776953
Q_A_topsis_0_1,1.0,100.0,0.5,0.004052007243913458,0.02916446416316455,0.00527869927573846,False,0.9573950130472613,FINITE,0.9573950130472613,True,1.0451844607700687,FINITE,1.0451844607700687,True,True,2.5562992171643236e+19,255629921.7164324
Q_A_topsis_0_1,1.0,100.0,0.5,0.004341436332764419,0.03124764017481916,0.005655749224005493,False,0.9544455990083456,FINITE,0.9544455990083456,True,1.0485157700975865,FINITE,1.0485157700975865,True,True,2.7332640594992652e+19,273326405.9499265
Q_A_topsis_0_1,1.0,100.0,0.5,0.00463086542161538,0.033330816186473766,0.006032799172272525,False,0.9515083474689094,FINITE,0.9515083474689094,True,1.051861322539489,FINITE,1.051861322539489,True,True,2.9094991518654333e+19,290949915.18654335
Q_A_topsis_0_1,1.0,100.0,0.5,0.0049202945104663415,0.03541399219812838,0.006409849120539559,False,0.9485831956150665,FINITE,0.9485831956150665,True,1.05522119452619,FINITE,1.05522119452619,True,True,3.0850082630960075e+19,308500826.3096007
Q_A_topsis_0_1,1.0,100.0,0.5,0.005209723599317303,0.03749716820978299,0.006786899068806591,False,0.9456700810225793,FINITE,0.9456700810225793,True,1.0585954629817758,FINITE,1.0585954629817758,True,True,3.2597951386452406e+19,325979513.86452407
Q_A_topsis_0_1,1.0,100.0,0.5,0.005499152688168264,0.0395803442214376,0.007163949017073624,False,0.9427689416540382,FINITE,0.9427689416540382,True,1.0619842053277346,FINITE,1.0619842053277346,True,True,3.4338635007577055e+19,343386350.07577056
Q_A_topsis_0_1,1.0,100.0,0.5,0.005788581777019225,0.04166352023309221,0.0075409989653406565,False,0.9398797158560651,FINITE,0.9398797158560651,True,1.0653874994867172,FINITE,1.0653874994867172,True,True,3.6072170486360932e+19,360721704.8636093
Q_A_topsis_0_1,1.0,100.0,0.5,0.006078010865870186,0.04374669624474682,0.00791804891360769,False,0.9370023423565363,FINITE,0.9370023423565363,True,1.068805423886331,FINITE,1.068805423886331,True,True,3.779859458607819e+19,377985945.8607819
Q_A_topsis_0_1,1.0,100.0,0.5,0.0063674399547211475,0.04582987225640143,0.008295098861874722,False,0.9341367602618345,FINITE,0.9341367602618345,True,1.0722380574629686,FINITE,1.0722380574629686,True,True,3.951794384289933e+19,395179438.4289933
Q_A_topsis_0_1,1.0,100.0,0.5,0.006656869043572109,0.047913048268056035,0.008672148810141755,False,0.9312829090541173,FINITE,0.9312829090541173,True,1.075685479665667,FINITE,1.075685479665667,True,True,4.123025456752964e+19,412302545.6752964
Q_A_topsis_0_1,1.0,100.0,0.5,0.006946298132423071,0.049996224279710656,0.009049198758408789,False,0.9284407285886122,FINITE,0.9284407285886122,True,1.0791477704600019,FINITE,1.0791477704600019,True,True,4.293556284683271e+19,429355628.4683271
Q_A_topsis_0_1,1.0,100.0,0.5,0.007235727221274032,0.05207940029136526,0.009426248706675822,False,0.9256101590909303,FINITE,0.9256101590909303,True,1.082625010332016,FINITE,1.082625010332016,True,True,4.463390454544185e+19,446339045.4544185
Q_A_topsis_0_1,1.0,100.0,0.5,0.007525156310124993,0.05416257630301988,0.009803298654942855,False,0.9227911411544073,FINITE,0.9227911411544073,True,1.0861172802921806,FINITE,1.0861172802921806,True,True,4.632531530735562e+19,463253153.0735562
Q_A_topsis_0_1,1.0,100.0,0.5,0.007814585398975954,0.05624575231467448,0.010180348603209887,False,0.9199836157374615,FINITE,0.9199836157374615,True,1.0896246618793914,FINITE,1.0896246618793914,True,True,4.8009830557523124e+19,480098305.57523125
Q_A_topsis_0_1,1.0,100.0,0.5,0.008104014487826916,0.0583289283263291,0.01055739855147692,False,0.9171875241609753,FINITE,0.9171875241609753,True,1.093147237165001,FINITE,1.093147237165001,True,True,4.968748550341484e+19,496874855.0341484
Q_A_topsis_0_1,1.0,100.0,0.5,0.008393443576677876,0.0604121043379837,0.010934448499743952,False,0.9144028081056984,FINITE,0.9144028081056984,True,1.0966850887568853,FINITE,1.0966850887568853,True,True,5.135831513658095e+19,513583151.36580956
Q_A_topsis_0_1,1.0,100.0,0.5,0.008682872665528838,0.06249528034963832,0.011311498448010986,False,0.9116294096096723,FINITE,0.9116294096096723,True,1.1002382998035454,FINITE,1.1002382998035454,True,True,5.3022354234196615e+19,530223542.3419661
Q_A_topsis_0_1,1.0,100.0,0.5,0.008972301754379798,0.06457845636129292,0.011688548396278017,False,0.9088672710656749,FINITE,0.9088672710656749,True,1.103806953998247,FINITE,1.103806953998247,True,True,5.467963736059507e+19,546796373.6059507
Q_A_topsis_0_1,1.0,100.0,0.5,0.00926173084323076,0.06666163237294753,0.01206559834454505,False,0.9061163352186874,FINITE,0.9061163352186874,True,1.1073911355831931,FINITE,1.1073911355831931,True,True,5.633019886878756e+19,563301988.6878756
Q_A_topsis_0_1,1.0,100.0,0.5,0.009551159932081723,0.06874480838460215,0.012442648292812086,False,0.9033765451633812,FINITE,0.9033765451633812,True,1.1109909293537361,FINITE,1.1109909293537361,True,True,5.79740729019713e+19,579740729.0197129
Q_A_topsis_0_1,1.0,100.0,0.5,0.009840589020932683,0.07082798439625676,0.012819698241079118,False,0.9006478443416228,FINITE,0.9006478443416228,True,1.1146064206626252,FINITE,1.1146064206626252,True,True,5.9611293395026305e+19,596112933.9502631
Q_A_topsis_0_1,1.0,100.0,0.5,0.010130018109783645,0.07291116040791137,0.013196748189346151,False,0.8979301765400063,FINITE,0.8979301765400063,True,1.118237695424294,FINITE,1.118237695424294,True,True,6.1241894075996226e+19,612418940.7599623
Q_A_topsis_0_1,1.0,100.0,0.5,0.010419447198634605,0.07499433641956597,0.013573798137613183,False,0.8952234858873954,FINITE,0.8952234858873954,True,1.1218848401191805,FINITE,1.1218848401191805,True,True,6.286590846756275e+19,628659084.6756275
Q_A_topsis_0_1,1.0,100.0,0.5,0.010708876287485567,0.07707751243122059,0.013950848085880216,False,0.8925277168524963,FINITE,0.8925277168524963,True,1.1255479417980905,FINITE,1.1255479417980905,True,True,6.448336988850221e+19,644833698.885022
Q_A_topsis_0_1,1.0,100.0,0.5,0.010998305376336528,0.0791606884428752,0.014327898034147248,False,0.8898428142414418,FINITE,0.8898428142414418,True,1.1292270880865962,FINITE,1.1292270880865962,True,True,6.609431145513488e+19,660943114.5513489
Q_A_topsis_0_1,1.0,100.0,0.5,0.01128773446518749,0.08124386445452982,0.014704947982414281,False,0.8871687231953997,FINITE,0.8871687231953997,True,1.132922367189477,FINITE,1.132922367189477,True,True,6.7698766082760155e+19,676987660.8276016
Q_A_topsis_0_1,1.0,100.0,0.5,0.01157716355403845,0.08332704046618442,0.015081997930681313,False,0.8845053891881988,FINITE,0.8845053891881988,True,1.1366338678951944,FINITE,1.1366338678951944,True,True,6.929676648708075e+19,692967664.8708074
Q_A_topsis_0_1,1.0,100.0,0.5,0.011866592642889412,0.08541021647783903,0.015459047878948348,False,0.8818527580239743,FINITE,0.8818527580239743,True,1.1403616795804117,FINITE,1.1403616795804117,True,True,7.088834518561539e+19,708883451.856154
Q_A_topsis_0_1,1.0,100.0,0.5,0.012156021731740373,0.08749339248949364,0.01583609782721538,False,0.8792107758348334,FINITE,0.8792107758348334,True,1.1441058922145508,FINITE,1.1441058922145508,True,True,7.247353449909994e+19,724735344.9909995
Q_A_topsis_0_1,1.0,100.0,0.5,0.012445450820591335,0.08957656850114826,0.01621314777548241,False,0.8765793890785386,FINITE,0.8765793890785386,True,1.1478665963643913,FINITE,1.1478665963643913,True,True,7.405236655287683e+19,740523665.5287683
Q_A_topsis_0_1,1.0,100.0,0.5,0.012734879909442295,0.09165974451280286,0.016590197723749443,False,0.8739585445362078,FINITE,0.8739585445362078,True,1.1516438831987081,FINITE,1.1516438831987081,True,True,7.562487327827532e+19,756248732.7827532
Q_A_topsis_0_1,1.0,100.0,0.5,0.013024308998293257,0.09374292052445747,0.01696724767201648,False,0.8713481893100387,FINITE,0.8713481893100387,True,1.1554378444929514,FINITE,1.1554378444929514,True,True,7.71910864139768e+19,771910864.139768
Q_A_topsis_0_1,1.0,100.0,0.5,0.013313738087144217,0.09582609653611207,0.01734429762028351,False,0.8687482708210454,FINITE,0.8687482708210454,True,1.1592485726339707,FINITE,1.1592485726339707,True,True,7.875103750737273e+19,787510375.0737274
Q_A_topsis_0_1,1.0,100.0,0.5,0.01360316717599518,0.0979092725477667,0.017721347568550545,False,0.8661587368068171,FINITE,0.8661587368068171,True,1.1630761606247761,FINITE,1.1630761606247761,True,True,8.030475791590975e+19,803047579.1590974
Q_A_topsis_0_1,1.0,100.0,0.5,0.013892596264846142,0.09999244855942131,0.018098397516817577,False,0.8635795353192928,FINITE,0.8635795353192928,True,1.1669207020893462,FINITE,1.1669207020893462,True,True,8.185227880842435e+19,818522788.0842434
Q_A_topsis_0_1,1.0,100.0,0.5,0.014182025353697102,0.10207562457107591,0.01847544746508461,False,0.861010614722553,FINITE,0.861010614722553,True,1.1707822912774777,FINITE,1.1707822912774777,True,True,8.339363116646818e+19,833936311.6646818
