dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,quality_domain_proxy,mapping_confidence,domain_quality_score_0_1,weighted_quality_contribution
A4_A5_train_1m,train,1m,True,223,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,224,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,225,arxiv,0.002,0.0019980019980019984,direct,arxiv,official,0.004619364375461937,9.229499251672204e-06
A4_A5_train_1m,train,1m,True,226,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,227,arxiv,0.124,0.12387612387612389,direct,arxiv,official,0.004619364375461937,0.0005722289536036765
A4_A5_train_1m,train,1m,True,228,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,229,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,230,arxiv,0.306,0.3063063063063063,direct,arxiv,official,0.004619364375461937,0.0014149404393306831
A4_A5_train_1m,train,1m,True,231,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,232,arxiv,0.003,0.003003003003003003,direct,arxiv,official,0.004619364375461937,1.3871965091477288e-05
A4_A5_train_1m,train,1m,True,233,arxiv,0.24,0.2402402402402402,direct,arxiv,official,0.004619364375461937,0.0011097572073181829
A4_A5_train_1m,train,1m,True,234,arxiv,0.092,0.09190809190809189,direct,arxiv,official,0.004619364375461937,0.0004245569655769212
A4_A5_train_1m,train,1m,True,235,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,236,arxiv,0.191,0.19080919080919084,direct,arxiv,official,0.004619364375461937,0.0008814171785346954
A4_A5_train_1m,train,1m,True,237,arxiv,0.819,0.819,direct,arxiv,official,0.004619364375461937,0.003783259423503326
A4_A5_train_1m,train,1m,True,238,arxiv,0.004,0.004004004004004004,direct,arxiv,official,0.004619364375461937,1.849595345530305e-05
A4_A5_train_1m,train,1m,True,239,arxiv,0.341,0.34134134134134136,direct,arxiv,official,0.004619364375461937,0.001576780032064585
A4_A5_train_1m,train,1m,True,240,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,241,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,242,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,243,arxiv,0.533,0.5335335335335335,direct,arxiv,official,0.004619364375461937,0.0024645857979191314
A4_A5_train_1m,train,1m,True,244,arxiv,0.096,0.0960960960960961,direct,arxiv,official,0.004619364375461937,0.0004439028829272732
A4_A5_train_1m,train,1m,True,245,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,246,arxiv,0.193,0.193,direct,arxiv,official,0.004619364375461937,0.0008915373244641538
A4_A5_train_1m,train,1m,True,247,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,248,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,249,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,250,arxiv,0.68,0.6793206793206794,direct,arxiv,official,0.004619364375461937,0.003138029745568549
A4_A5_train_1m,train,1m,True,251,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,252,arxiv,0.367,0.3673673673673673,direct,arxiv,official,0.004619364375461937,0.0016970037295240545
A4_A5_train_1m,train,1m,True,253,arxiv,0.063,0.06300000000000001,direct,arxiv,official,0.004619364375461937,0.0002910199556541021
A4_A5_train_1m,train,1m,True,254,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,255,arxiv,0.006,0.006,direct,arxiv,official,0.004619364375461937,2.7716186252771622e-05
A4_A5_train_1m,train,1m,True,256,arxiv,0.068,0.06799999999999999,direct,arxiv,official,0.004619364375461937,0.0003141167775314117
A4_A5_train_1m,train,1m,True,257,arxiv,0.129,0.1287425149700599,direct,arxiv,official,0.004619364375461937,0.0005947085872600698
A4_A5_train_1m,train,1m,True,258,arxiv,0.185,0.18481518481518483,direct,arxiv,official,0.004619364375461937,0.0008537286807796787
A4_A5_train_1m,train,1m,True,259,arxiv,0.006,0.006006006006006005,direct,arxiv,official,0.004619364375461937,2.774393018295457e-05
A4_A5_train_1m,train,1m,True,260,arxiv,0.664,0.664,direct,arxiv,official,0.004619364375461937,0.003067257945306726
A4_A5_train_1m,train,1m,True,261,arxiv,0.002,0.002002002002002002,direct,arxiv,official,0.004619364375461937,9.247976727651525e-06
A4_A5_train_1m,train,1m,True,262,arxiv,0.001,0.001,direct,arxiv,official,0.004619364375461937,4.6193643754619364e-06
A4_A5_train_1m,train,1m,True,263,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,264,arxiv,0.293,0.2924151696606786,direct,arxiv,official,0.004619364375461937,0.0013507722175751969
A4_A5_train_1m,train,1m,True,265,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,266,arxiv,0.171,0.171,direct,arxiv,official,0.004619364375461937,0.0007899113082039912
A4_A5_train_1m,train,1m,True,267,arxiv,0.094,0.094,direct,arxiv,official,0.004619364375461937,0.000434220251293422
A4_A5_train_1m,train,1m,True,268,arxiv,0.011,0.01101101101101101,direct,arxiv,official,0.004619364375461937,5.086387200208338e-05
A4_A5_train_1m,train,1m,True,269,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,270,arxiv,0.033,0.033,direct,arxiv,official,0.004619364375461937,0.00015243902439024393
A4_A5_train_1m,train,1m,True,271,arxiv,0.005,0.005,direct,arxiv,official,0.004619364375461937,2.3096821877309682e-05
A4_A5_train_1m,train,1m,True,272,arxiv,0.039,0.039,direct,arxiv,official,0.004619364375461937,0.00018015521064301552
A4_A5_train_1m,train,1m,True,273,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,274,arxiv,0.152,0.152,direct,arxiv,official,0.004619364375461937,0.0007021433850702143
A4_A5_train_1m,train,1m,True,275,arxiv,0.489,0.48948948948948945,direct,arxiv,official,0.004619364375461937,0.0022611303099107976
A4_A5_train_1m,train,1m,True,276,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,277,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,278,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,279,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,280,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,281,arxiv,0.311,0.311,direct,arxiv,official,0.004619364375461937,0.0014366223207686623
A4_A5_train_1m,train,1m,True,282,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,283,arxiv,0.641,0.6403596403596404,direct,arxiv,official,0.004619364375461937,0.0029580545101609407
A4_A5_train_1m,train,1m,True,284,arxiv,0.001,0.000998003992015968,direct,arxiv,official,0.004619364375461937,4.6101440872873615e-06
A4_A5_train_1m,train,1m,True,285,arxiv,0.486,0.48648648648648646,direct,arxiv,official,0.004619364375461937,0.0022472583448193205
A4_A5_train_1m,train,1m,True,286,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,287,arxiv,0.052,0.051999999999999984,direct,arxiv,official,0.004619364375461937,0.00024020694752402064
A4_A5_train_1m,train,1m,True,288,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,289,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,290,arxiv,0.021,0.021,direct,arxiv,official,0.004619364375461937,9.700665188470068e-05
A4_A5_train_1m,train,1m,True,291,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,292,arxiv,0.001,0.001,direct,arxiv,official,0.004619364375461937,4.6193643754619364e-06
A4_A5_train_1m,train,1m,True,293,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,294,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,295,arxiv,0.429,0.4285714285714286,direct,arxiv,official,0.004619364375461937,0.0019797275894836873
A4_A5_train_1m,train,1m,True,296,arxiv,0.185,0.1851851851851852,direct,arxiv,official,0.004619364375461937,0.0008554378473077662
A4_A5_train_1m,train,1m,True,297,arxiv,0.12,0.12000000000000001,direct,arxiv,official,0.004619364375461937,0.0005543237250554325
A4_A5_train_1m,train,1m,True,298,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,299,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,300,arxiv,0.904,0.9021956087824353,direct,arxiv,official,0.004619364375461937,0.004167570254907776
A4_A5_train_1m,train,1m,True,301,arxiv,0.154,0.15384615384615383,direct,arxiv,official,0.004619364375461937,0.0007106714423787593
A4_A5_train_1m,train,1m,True,302,arxiv,0.013,0.013013013013013013,direct,arxiv,official,0.004619364375461937,6.011184872973491e-05
A4_A5_train_1m,train,1m,True,303,arxiv,0.752,0.7527527527527527,direct,arxiv,official,0.004619364375461937,0.003477239249596973
A4_A5_train_1m,train,1m,True,304,arxiv,0.289,0.28928928928928926,direct,arxiv,official,0.004619364375461937,0.0013363326371456452
A4_A5_train_1m,train,1m,True,305,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,306,arxiv,0.079,0.07915831663326653,direct,arxiv,official,0.004619364375461937,0.0003656611078772475
A4_A5_train_1m,train,1m,True,307,arxiv,0.55,0.55,direct,arxiv,official,0.004619364375461937,0.0025406504065040654
A4_A5_train_1m,train,1m,True,308,arxiv,0.082,0.08208208208208208,direct,arxiv,official,0.004619364375461937,0.0003791670458337125
A4_A5_train_1m,train,1m,True,309,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,310,arxiv,0.191,0.19119119119119118,direct,arxiv,official,0.004619364375461937,0.0008831817774907206
A4_A5_train_1m,train,1m,True,311,arxiv,0.105,0.10499999999999997,direct,arxiv,official,0.004619364375461937,0.0004850332594235032
A4_A5_train_1m,train,1m,True,312,arxiv,0.014,0.014014014014014012,direct,arxiv,official,0.004619364375461937,6.473583709356067e-05
A4_A5_train_1m,train,1m,True,313,arxiv,0.504,0.504,direct,arxiv,official,0.004619364375461937,0.002328159645232816
A4_A5_train_1m,train,1m,True,314,arxiv,0.006,0.006,direct,arxiv,official,0.004619364375461937,2.7716186252771622e-05
A4_A5_train_1m,train,1m,True,315,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,316,arxiv,0.111,0.1111111111111111,direct,arxiv,official,0.004619364375461937,0.0005132627083846596
A4_A5_train_1m,train,1m,True,317,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,318,arxiv,0.74,0.74,direct,arxiv,official,0.004619364375461937,0.003418329637841833
A4_A5_train_1m,train,1m,True,319,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,320,arxiv,0.611,0.6116116116116115,direct,arxiv,official,0.004619364375461937,0.00282525689029754
A4_A5_train_1m,train,1m,True,321,arxiv,0.62,0.6206206206206205,direct,arxiv,official,0.004619364375461937,0.0028668727855719724
A4_A5_train_1m,train,1m,True,322,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,323,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,324,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,325,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,326,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,327,arxiv,0.09,0.09,direct,arxiv,official,0.004619364375461937,0.0004157427937915743
A4_A5_train_1m,train,1m,True,328,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,329,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,330,arxiv,0.003,0.0029970029970029966,direct,arxiv,official,0.004619364375461937,1.38442488775083e-05
A4_A5_train_1m,train,1m,True,331,arxiv,0.002,0.002,direct,arxiv,official,0.004619364375461937,9.238728750923873e-06
A4_A5_train_1m,train,1m,True,332,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,333,arxiv,0.188,0.1881881881881882,direct,arxiv,official,0.004619364375461937,0.0008693098123992433
A4_A5_train_1m,train,1m,True,334,arxiv,0.061,0.061,direct,arxiv,official,0.004619364375461937,0.00028178122690317815
A4_A5_train_1m,train,1m,True,335,arxiv,0.005,0.004995004995004994,direct,arxiv,official,0.004619364375461937,2.3073748129180497e-05
A4_A5_train_1m,train,1m,True,336,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,337,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,338,arxiv,0.004,0.004,direct,arxiv,official,0.004619364375461937,1.8477457501847746e-05
A4_A5_train_1m,train,1m,True,339,arxiv,0.32,0.3196803196803196,direct,arxiv,official,0.004619364375461937,0.0014767198802675518
A4_A5_train_1m,train,1m,True,340,arxiv,0.001,0.001,direct,arxiv,official,0.004619364375461937,4.6193643754619364e-06
A4_A5_train_1m,train,1m,True,341,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,342,arxiv,0.009,0.009009009009009009,direct,arxiv,official,0.004619364375461937,4.161589527443186e-05
A4_A5_train_1m,train,1m,True,343,arxiv,0.029,0.02897102897102897,direct,arxiv,official,0.004619364375461937,0.0001338277391492469
A4_A5_train_1m,train,1m,True,344,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,345,arxiv,0.104,0.104,direct,arxiv,official,0.004619364375461937,0.0004804138950480414
A4_A5_train_1m,train,1m,True,346,arxiv,0.086,0.086,direct,arxiv,official,0.004619364375461937,0.00039726533628972653
A4_A5_train_1m,train,1m,True,347,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,348,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,349,arxiv,0.029,0.02897102897102897,direct,arxiv,official,0.004619364375461937,0.0001338277391492469
A4_A5_train_1m,train,1m,True,350,arxiv,0.013,0.012974051896207588,direct,arxiv,official,0.004619364375461937,5.9931873134735716e-05
A4_A5_train_1m,train,1m,True,351,arxiv,0.495,0.49450549450549447,direct,arxiv,official,0.004619364375461937,0.0022843010647888694
A4_A5_train_1m,train,1m,True,352,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,353,arxiv,0.004,0.004,direct,arxiv,official,0.004619364375461937,1.8477457501847746e-05
A4_A5_train_1m,train,1m,True,354,arxiv,0.048,0.048,direct,arxiv,official,0.004619364375461937,0.00022172949002217298
A4_A5_train_1m,train,1m,True,355,arxiv,0.011,0.010989010989010986,direct,arxiv,official,0.004619364375461937,5.07622458841971e-05
A4_A5_train_1m,train,1m,True,356,arxiv,0.147,0.14685314685314682,direct,arxiv,official,0.004619364375461937,0.0006783681949979067
A4_A5_train_1m,train,1m,True,357,arxiv,0.266,0.266,direct,arxiv,official,0.004619364375461937,0.0012287509238728751
A4_A5_train_1m,train,1m,True,358,arxiv,0.439,0.4394394394394394,direct,arxiv,official,0.004619364375461937,0.0020299308917195095
A4_A5_train_1m,train,1m,True,359,arxiv,0.121,0.121,direct,arxiv,official,0.004619364375461937,0.0005589430894308943
A4_A5_train_1m,train,1m,True,360,arxiv,0.014,0.013986013986013988,direct,arxiv,official,0.004619364375461937,6.460649476170541e-05
A4_A5_train_1m,train,1m,True,361,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,362,arxiv,0.005,0.005005005005005005,direct,arxiv,official,0.004619364375461937,2.3119941819128813e-05
A4_A5_train_1m,train,1m,True,363,arxiv,0.198,0.19839679358717432,direct,arxiv,official,0.004619364375461937,0.0009164670805024683
A4_A5_train_1m,train,1m,True,364,arxiv,0.001,0.001001001001001001,direct,arxiv,official,0.004619364375461937,4.623988363825763e-06
A4_A5_train_1m,train,1m,True,365,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,366,arxiv,0.003,0.003003003003003003,direct,arxiv,official,0.004619364375461937,1.3871965091477288e-05
A4_A5_train_1m,train,1m,True,367,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,368,arxiv,0.023,0.02297702297702298,direct,arxiv,official,0.004619364375461937,0.00010613924139423032
A4_A5_train_1m,train,1m,True,369,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,370,arxiv,0.537,0.5375375375375374,direct,arxiv,official,0.004619364375461937,0.002483081751374434
A4_A5_train_1m,train,1m,True,371,arxiv,0.184,0.184,direct,arxiv,official,0.004619364375461937,0.0008499630450849963
A4_A5_train_1m,train,1m,True,372,arxiv,0.017,0.01701701701701702,direct,arxiv,official,0.004619364375461937,7.860780218503797e-05
A4_A5_train_1m,train,1m,True,373,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,374,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,375,arxiv,0.076,0.076,direct,arxiv,official,0.004619364375461937,0.00035107169253510717
A4_A5_train_1m,train,1m,True,376,arxiv,0.116,0.116,direct,arxiv,official,0.004619364375461937,0.0005358462675535846
A4_A5_train_1m,train,1m,True,377,arxiv,0.041,0.04104104104104104,direct,arxiv,official,0.004619364375461937,0.00018958352291685625
A4_A5_train_1m,train,1m,True,378,arxiv,0.006,0.006,direct,arxiv,official,0.004619364375461937,2.7716186252771622e-05
A4_A5_train_1m,train,1m,True,379,arxiv,0.128,0.12812812812812813,direct,arxiv,official,0.004619364375461937,0.0005918705105696976
A4_A5_train_1m,train,1m,True,380,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,381,arxiv,0.043,0.04308617234468937,direct,arxiv,official,0.004619364375461937,0.00019903072960407138
A4_A5_train_1m,train,1m,True,382,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,383,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,384,arxiv,0.021,0.021,direct,arxiv,official,0.004619364375461937,9.700665188470068e-05
A4_A5_train_1m,train,1m,True,385,arxiv,0.083,0.08308308308308308,direct,arxiv,official,0.004619364375461937,0.0003837910341975383
A4_A5_train_1m,train,1m,True,386,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,387,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,388,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,389,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,390,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,391,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,392,arxiv,0.368,0.36836836836836834,direct,arxiv,official,0.004619364375461937,0.0017016277178878805
A4_A5_train_1m,train,1m,True,393,arxiv,0.001,0.0009999999999999998,direct,arxiv,official,0.004619364375461937,4.619364375461936e-06
A4_A5_train_1m,train,1m,True,394,arxiv,0.0,0.0,direct,arxiv,official,0.004619364375461937,0.0
A4_A5_train_1m,train,1m,True,395,arxiv,0.047,0.04700000000000001,direct,arxiv,official,0.004619364375461937,0.00021711012564671107
A4_A5_train_1m,train,1m,True,396,arxiv,0.397,0.39660339660339666,direct,arxiv,official,0.004619364375461937,0.0018320556014569322
