dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss,quality_score_soft_proxy_0_1,quality_score_soft_low_0_1,quality_score_soft_high_0_1,quality_score_soft_range_width
A4_A5_train_1m,train,1m,True,41,1.0,0.921,0.4408807208454975,0.4160504215615165,0.412788567586069,0.342322021704829,0.2448894107091019,5.1798697618337775,0.034,0.0,0.002,0.005,0.02,0.011,0.783,0.016,0.001,0.0,0.061,0.022,0.011,0.015,0.001,0.01,0.008,4.69763708114624,6.14774751663208,5.504880428314209,5.891500949859619,2.5461370944976807,3.768294095993042,4.877947807312012,5.280606746673584,5.879600524902344,5.807758808135986,5.5165696144104,5.912353515625,5.507272720336914,0.42014654582019284,0.40845240500636293,0.4461554938987033,0.037703088892340364
A4_A5_train_1m,train,1m,True,42,1.001,0.5214785214785214,0.4664663247086978,0.3232659869332464,0.5234421042358168,0.3065838176618731,0.1699740781023097,5.084016616527851,0.0059940059940059,0.0009990009990009,0.0009990009990009,0.0259740259740259,0.1088911088911088,0.0119880119880119,0.3756243756243755,0.0,0.0,0.0,0.0299700299700299,0.0009990009990009,0.0,0.1138861138861138,0.1188811188811188,0.0219780219780219,0.1838161838161837,5.103385925292969,5.81681489944458,4.879493713378906,5.411044597625732,2.4963607788085938,4.072724342346191,5.021194934844971,5.245903015136719,5.814209938049316,7.312902450561523,4.897205829620361,5.433531761169434,4.587443828582764,0.34331629991987694,0.2657847015519609,0.4861735979000398,0.2203888963480789
A4_A5_train_1m,train,1m,True,43,1.001,0.8441558441558442,0.160864989831529,0.1470878264066255,0.7557326933348059,0.1943589605171371,0.049908346148057,5.076522203592154,0.3266733266733267,0.0,0.0329670329670329,0.0,0.1448551448551448,0.0829170829170829,0.0069930069930069,0.0,0.1308691308691308,0.0019980019980019,0.1998001998001998,0.0349650349650349,0.0,0.0189810189810189,0.0039960039960039,0.0,0.0149850149850149,3.9178929328918457,5.826865196228027,5.672890663146973,5.243008136749268,1.9641127586364744,4.958409309387207,4.631067276000977,4.851532936096191,5.635731220245361,7.241580486297607,5.190623760223389,5.716239929199219,5.144834041595459,0.15861719287877604,0.1375076121764112,0.21490940700064112,0.07740179482422993
A4_A5_train_1m,train,1m,True,44,1.0000000000000002,0.2089999999999999,0.3977392636599888,0.1075865863463764,0.819465242062468,0.1458963431823106,0.0346384147552211,5.084354584033672,0.0029999999999999,0.1899999999999999,0.0,0.5059999999999999,0.0,0.0509999999999999,0.0569999999999999,0.0019999999999999,0.1399999999999999,0.0,0.0049999999999999,0.0039999999999999,0.0,0.0419999999999999,0.0,0.0,0.0,4.936156749725342,4.4209465980529785,4.081094264984131,6.294333934783936,2.0349221229553223,4.572906017303467,4.647099018096924,5.561471462249756,5.9413371086120605,7.266517639160156,5.63517951965332,5.1906046867370605,5.514040470123291,0.1998113305693962,0.08638470258838557,0.48467865610493727,0.3982939535165517
A4_A5_train_1m,train,1m,True,45,1.001,0.954045954045954,0.0234585839050127,0.0229022554028945,0.9581658897075724,0.0378637097790656,0.0039704005133617,5.588743741695698,0.903096903096903,0.0239760239760239,0.0169830169830169,0.0,0.0,0.0019980019980019,0.0,0.0009990009990009,0.0449550449550449,0.0019980019980019,0.0009990009990009,0.0049950049950049,0.0,0.0,0.0,0.0,0.0,3.638108968734741,5.1034135818481445,5.953833103179932,6.57130241394043,3.2984423637390137,5.690601825714111,5.021487236022949,5.967015266418457,6.166713714599609,7.760351181030273,5.840293884277344,5.948450565338135,5.693654537200928,0.030239778077446204,0.022900561708821297,0.045709138490796095,0.022808576781974798
A4_A5_train_1m,train,1m,True,46,1.001,0.5104895104895105,0.3991597595483368,0.2180678550955015,0.6532604442673859,0.2573434012742246,0.0893961544583891,4.864920946267935,0.0079920079920079,0.0219780219780219,0.0,0.3506493506493506,0.2777222777222777,0.0019980019980019,0.0519480519480519,0.0079920079920079,0.0519480519480519,0.0,0.0279720279720279,0.0929070929070929,0.0279720279720279,0.0,0.0409590409590409,0.0379620379620379,0.0,4.831500053405762,4.930476188659668,4.141411304473877,5.045565605163574,3.4484519958496094,4.71076250076294,4.8421831130981445,5.125277996063232,5.396003723144531,5.420391082763672,4.930731296539307,5.00034761428833,5.420869827270508,0.27699792324564626,0.21805430554291583,0.4522668702589409,0.23421256471602508
A4_A5_train_1m,train,1m,True,47,1.001,0.5464535464535464,0.50765,0.2889460407832843,0.561557228017014,0.2989934623994032,0.1394493095835827,5.89624966107882,0.0,0.0,0.0189810189810189,0.0,0.5464535464535464,0.0039960039960039,0.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0169830169830169,0.0029970029970029,0.0319680319680319,0.0,0.3776223776223776,8.440932273864746,6.074766635894775,6.765743732452393,4.974913120269775,2.968883991241455,7.715780258178711,6.937915325164795,5.945170879364014,5.751434326171875,5.861015319824219,5.153534412384033,5.707162380218506,4.353992938995361,0.3420392101402913,0.2874316816844404,0.5076499999999997,0.22021831831555932
A4_A5_train_1m,train,1m,True,48,1.0,0.527,0.3069636753816491,0.1635038431296275,0.6982516075006437,0.2764890987394576,0.0252592937598986,5.411233351780818,0.118,0.0,0.003,0.204,0.04,0.0,0.0,0.0,0.366,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.266,4.1681437492370605,6.259349346160889,4.611889362335205,5.667662143707275,5.244356632232666,5.20815896987915,4.357894420623779,5.897227764129639,5.876132011413574,7.667821884155273,5.675467014312744,5.309412002563477,4.402518272399902,0.21970084921222247,0.16350384312962746,0.4018883069261291,0.23838446379650163
A4_A5_train_1m,train,1m,True,49,1.0,0.7799999999999999,0.0207920677979376,0.0168814323893998,0.9681044663315432,0.0300282025581137,0.0018673311103429,5.7741538011110745,0.708,0.164,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.044,3.730212926864624,4.436660289764404,6.001482009887695,6.172852516174316,5.698367595672607,6.93580961227417,6.398937702178955,5.574679851531982,5.760085105895996,7.840114593505859,5.721960544586182,5.851420879364014,4.941415786743164,0.054386352583336565,0.016881432389399792,0.12790081288239136,0.11101938049299157
A4_A5_train_1m,train,1m,True,50,1.0000000000000002,0.6819999999999999,0.1020463560963576,0.0933279642492873,0.8481114110038415,0.1171212494937419,0.0347673395024164,5.143856727159941,0.5459999999999999,0.0179999999999999,0.0,0.0569999999999999,0.1299999999999999,0.0059999999999999,0.0,0.0139999999999999,0.0,0.0169999999999999,0.0,0.0059999999999999,0.0009999999999999,0.0,0.1099999999999999,0.0169999999999999,0.0779999999999999,3.7966833114624015,5.021888732910156,4.600696086883545,5.298296451568604,2.667093515396118,6.491039276123047,6.010045051574707,5.5225510597229,5.685656547546387,6.783571720123291,4.8601508140563965,5.374444007873535,4.758020877838135,0.13164199100290752,0.09330422882054541,0.23102831485771538,0.13772408603716996
A4_A5_train_1m,train,1m,True,51,0.999,0.8068068068068067,0.4795662078264124,0.3878097105430956,0.4324542028144693,0.3594721732848698,0.2080736239006607,5.70809296461252,0.0,0.0,0.0,0.0,0.0,0.0,0.6726726726726726,0.0,0.1301301301301301,0.0,0.0,0.004004004004004,0.0,0.0,0.0,0.1931931931931931,0.0,5.532787799835205,6.527656078338623,5.950851917266846,6.630948543548584,5.167536735534668,3.798149824142456,4.503209114074707,6.162086009979248,6.187751293182373,7.340127944946289,5.700646877288818,4.946561813354492,5.756894588470459,0.41063095706530756,0.38780971054309554,0.48499180531340164,0.0971820947703061
A4_A5_train_1m,train,1m,True,52,0.999,0.1401401401401401,0.1374256192032186,0.0220666513299518,0.9583530181873928,0.0391606609653107,0.0024863208472964,5.145880625798152,0.064064064064064,0.5815815815815815,0.011011011011011,0.002002002002002,0.0,0.011011011011011,0.0,0.0,0.049049049049049,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.1491491491491491,0.1051051051051051,4.392882823944092,4.020063877105713,5.173309326171875,6.295225143432617,2.4080824851989746,5.564821720123291,5.0122971534729,5.199732780456543,5.959908962249756,7.7769455909729,5.533198356628418,4.907405376434326,4.65257453918457,0.16368374847196887,0.022066651329951805,0.4557667033918424,0.4337000520618906
A4_A5_train_1m,train,1m,True,53,0.999,0.024024024024024,0.3137078357612987,0.0240705323338137,0.9632375863747612,0.0253837625828494,0.011378651042389,5.5614226047809305,0.0,0.6426426426426426,0.001001001001001,0.004004004004004,0.001001001001001,0.002002002002002,0.014014014014014,0.0,0.0,0.0,0.009009009009009,0.0,0.0,0.027027027027027,0.0,0.016016016016016,0.2832832832832832,7.007149696350098,3.991276979446411,5.402833938598633,6.188725471496582,3.207134962081909,5.462283134460449,5.98594331741333,5.365267276763916,6.085532188415527,7.815812587738037,5.907251834869385,5.463828086853027,4.415454387664795,0.1751819626687893,0.010429288458359262,0.5029907287870582,0.4925614403286989
A4_A5_train_1m,train,1m,True,54,1.001,0.9340659340659342,0.1638864295294749,0.1532786016278734,0.6976311774153074,0.2981804419136384,0.0041883806710542,5.299323155329778,0.0989010989010989,0.0,0.0,0.0,0.0,0.0029970029970029,0.0069930069930069,0.0,0.0009990009990009,0.0,0.0,0.8271728271728273,0.0,0.0,0.0,0.0,0.0629370629370629,4.346701622009277,5.3779706954956055,5.9593939781188965,5.633344650268555,3.2429494857788086,5.463810443878174,5.523324966430664,5.239508152008057,5.1780619621276855,7.30163049697876,5.134288787841797,5.7298102378845215,4.760405540466309,0.16107867860732467,0.1532786016278733,0.18655215945060832,0.03327355782273503
A4_A5_train_1m,train,1m,True,55,1.0,0.238,0.1546277064834746,0.0410555806605247,0.9222511090012402,0.0733866206764699,0.0043622703222897,5.317342171302209,0.108,0.497,0.0,0.0,0.0,0.0,0.0,0.001,0.088,0.002,0.029,0.013,0.0,0.0,0.007,0.255,0.0,4.241799354553223,4.076106548309326,5.621786594390869,6.162235736846924,5.391995906829834,5.376951694488525,4.80318546295166,5.207559585571289,5.744707584381104,7.082707405090332,5.2026472091674805,4.755011558532715,5.45875358581543,0.16517480578309368,0.04105388527275748,0.42363069414306703,0.38257680887030954
A4_A5_train_1m,train,1m,True,56,1.0020000000000002,0.6347305389221555,0.1412165767793761,0.1033529865976942,0.8008001907434839,0.1916936453176429,0.0075061639388728,4.808996420640212,0.0528942115768462,0.0089820359281437,0.0199600798403193,0.0089820359281437,0.0,0.0079840319361277,0.0079840319361277,0.0129740518962075,0.0888223552894211,0.0,0.2035928143712574,0.2814371257485029,0.0429141716566866,0.0019960079840319,0.0219560878243512,0.0489021956087824,0.1906187624750498,4.411746025085449,5.112115859985352,4.897669792175293,5.797713279724121,2.632209300994873,5.026473045349121,4.733946800231934,4.797581195831299,5.312499046325684,5.271421432495117,4.892145156860352,5.140616416931152,4.490816116333008,0.14644391871333368,0.10232355337637863,0.27506351580008276,0.17273996242370412
A4_A5_train_1m,train,1m,True,57,1.001,0.998001998001998,0.1552099829804811,0.155914158838662,0.6905497482401611,0.3070721858423541,0.002378065917485,5.887269716996413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388611388611388,0.8591408591408592,0.0,0.0019980019980019,0.0,0.0,0.0,6.986747741699219,5.346676349639893,6.521917343139648,5.615074157714844,5.778436183929443,6.708127975463867,6.087891101837158,4.775575160980225,5.14619779586792,7.10297155380249,5.194708824157715,5.865085124969482,5.405097007751465,0.15551597080820703,0.15490571523548152,0.15591415883866191,0.0010084436031803923
A4_A5_train_1m,train,1m,True,58,1.0,1.0,0.2567498911403679,0.2567498911403679,0.5585521668628055,0.3693958839936532,0.0720519491435412,5.4202854083134575,0.019,0.0,0.0,0.0,0.108,0.0,0.143,0.0,0.0,0.0,0.005,0.725,0.0,0.0,0.0,0.0,0.0,4.8471198081970215,5.378610610961914,5.90403413772583,5.149438858032227,5.416506290435791,4.455813407897949,5.100099563598633,5.167911052703857,5.20856237411499,7.295760154724121,5.22182035446167,5.887460231781006,5.430573463439941,0.25674989114036784,0.25674989114036784,0.25674989114036784,0.0
A4_A5_train_1m,train,1m,True,59,0.999,0.2922922922922923,0.0228567921108849,0.0099500239337637,0.9829916818729828,0.014116588386507,0.0028917297405102,5.7707441953512335,0.2782782782782783,0.0,0.035035035035035,0.5735735735735735,0.0,0.0,0.0,0.0,0.014014014014014,0.0,0.0,0.0,0.0,0.0,0.0,0.0990990990990991,0.0,3.965298414230346,6.612681865692139,3.9468679428100586,6.555839538574219,5.376868724822998,5.957604885101318,5.43524169921875,6.635313034057617,6.283211708068848,7.90532922744751,6.110487937927246,4.728593826293945,5.506335735321045,0.09416292681505475,0.009950023933763728,0.3659486819783567,0.355998658044593
A4_A5_train_1m,train,1m,True,60,1.0,0.8089999999999999,0.1907710079688483,0.1743312081962439,0.6802161570206948,0.2909052695661224,0.0288785734131827,5.324331246889555,0.311,0.0,0.0,0.087,0.003,0.0,0.008,0.0,0.382,0.0,0.105,0.0,0.0,0.038,0.0,0.066,0.0,3.908792018890381,6.167742729187012,4.469869136810303,6.070940971374512,5.220755577087402,4.680066108703613,4.287607192993164,5.089911460876465,5.978978157043457,7.068933010101318,5.550899982452393,5.132067680358887,5.589742183685303,0.1848314330874084,0.15515161930735508,0.2512948954467983,0.0961432761394432
A4_A5_train_1m,train,1m,True,61,0.999,0.3353353353353352,0.355522174964669,0.140940858460071,0.7341368927936875,0.2498444974924828,0.0160186097138296,5.112476293857281,0.022022022022022,0.2742742742742743,0.0,0.0,0.003003003003003,0.001001001001001,0.01001001001001,0.0,0.2872872872872872,0.0,0.002002002002002,0.011011011011011,0.0,0.0,0.1091091091091091,0.2802802802802803,0.0,4.552950382232666,4.252624988555908,5.622159957885742,5.93869686126709,3.5106608867645264,4.733158111572266,4.370215892791748,5.459442615509033,5.723842620849609,7.355634689331055,4.793247699737549,4.70800256729126,5.441554546356201,0.23791545211408907,0.14094085846007096,0.4566361647779421,0.3156953063178711
A4_A5_train_1m,train,1m,True,62,1.0,0.424,0.3114565870230347,0.1680160956922088,0.717329405741684,0.2293089971322146,0.0533615971261015,4.98912211564871,0.11,0.005,0.0,0.301,0.011,0.003,0.083,0.009,0.219,0.008,0.0,0.001,0.003,0.063,0.0,0.0,0.184,4.182930946350098,5.533852577209473,4.20123291015625,5.881320476531982,3.036623239517212,4.398690700531006,4.46083402633667,6.00164794921875,5.90737771987915,5.824794769287109,5.685764789581299,5.2286224365234375,4.514894962310791,0.21643889565269525,0.1362030977286191,0.4244639928977668,0.2882608951691477
A4_A5_train_1m,train,1m,True,63,1.0,0.372,0.3044891977461021,0.1197605516964503,0.7740662522513436,0.2123463921044119,0.0135873556442444,5.187093367943397,0.029,0.034,0.011,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.013,0.068,0.001,0.007,0.0,0.546,0.029,4.488585948944092,4.885903358459473,5.504492282867432,6.050186634063721,5.163731098175049,5.030057430267334,4.398993968963623,5.353765964508057,5.584300518035889,6.357541561126709,5.351061820983887,4.4324951171875,4.8310980796813965,0.19427586251439447,0.11622746953270767,0.43207418156155003,0.31584671202884235
A4_A5_train_1m,train,1m,True,64,1.001,0.6473526473526472,0.0350949047459763,0.0346122637205518,0.9481128694887612,0.0345497335813736,0.017337396929865,5.274854494975164,0.6003996003996003,0.0049950049950049,0.0119880119880119,0.2947052947052946,0.0,0.0009990009990009,0.0359640359640359,0.0,0.0,0.0,0.0,0.0109890109890109,0.0099900099900099,0.0169830169830169,0.0,0.0009990009990009,0.0119880119880119,3.7678377628326416,5.612824440002441,4.211578369140625,6.416480541229248,3.821753978729248,5.0211992263793945,5.538304328918457,6.066100120544434,6.019536018371582,5.850015640258789,5.862129211425781,5.237085342407227,5.148263454437256,0.07139357593385341,0.026040493093517986,0.20174020806732496,0.17569971497380696
A4_A5_train_1m,train,1m,True,65,1.0,0.948,0.1514982158569719,0.146252341639387,0.7098300929094241,0.287835130902378,0.0023347761881979,5.458681143247164,0.091,0.026,0.0,0.0,0.001,0.0,0.0,0.0,0.003,0.0,0.067,0.786,0.0,0.0,0.014,0.002,0.01,4.367419719696045,4.768552303314209,5.992532730102539,5.539706707000732,5.5456085205078125,6.113979339599609,5.528487205505371,4.915516376495361,5.18274450302124,7.270689487457275,4.866237163543701,5.7557573318481445,5.115623474121094,0.1541447183674611,0.1462523416393869,0.17001810863240932,0.023765766993022408
A4_A5_train_1m,train,1m,True,66,1.001,0.6243756243756242,0.1957102604517901,0.1526042206958167,0.7132235991095743,0.2683443603892175,0.018432040501208,5.32672276863685,0.0,0.0,0.0,0.0179820179820179,0.0,0.0,0.0019980019980019,0.0,0.0469530469530469,0.0,0.0019980019980019,0.5734265734265733,0.0,0.0569430569430569,0.0019980019980019,0.1088911088911088,0.1898101898101898,5.594398498535156,5.503512859344482,4.692560195922852,5.6902289390563965,5.406549453735352,5.350276947021484,4.91867733001709,5.266021728515625,5.253047466278076,7.127767086029053,5.073119640350342,4.9237961769104,4.447439670562744,0.1790871293133144,0.12386357800517396,0.31288243035201657,0.18901885234684263
A4_A5_train_1m,train,1m,True,67,1.001,0.6103896103896104,0.4504638846134468,0.2779783937111461,0.5854489088720376,0.2731453948336323,0.1414056962943299,5.0674561720628,0.0029970029970029,0.0839160839160839,0.0069930069930069,0.0119880119880119,0.4645354645354645,0.0449550449550449,0.0779220779220779,0.0,0.0,0.0,0.0649350649350649,0.0,0.0,0.0,0.0099900099900099,0.0029970029970029,0.2287712287712287,5.390546798706055,4.57432746887207,5.041927814483643,4.916013240814209,2.080146312713623,4.720692157745361,5.42894172668457,5.018121719360352,5.65629768371582,7.789737224578857,5.236750602722168,5.5527873039245605,4.470640182495117,0.3292992454437847,0.27797839371114613,0.47274418930950624,0.1947657955983601
A4_A5_train_1m,train,1m,True,68,1.0,0.67,0.1708854565776889,0.1196918500162654,0.7670780268486422,0.2264602462701848,0.006461726881173,5.173592264835651,0.0,0.003,0.019,0.0,0.0,0.221,0.005,0.0,0.082,0.021,0.138,0.445,0.0,0.0,0.0,0.066,0.0,5.465458393096924,5.229877948760986,6.007363319396973,5.731409072875977,1.8064392805099487,5.076081275939941,4.749902248382568,4.843120098114014,5.298006057739258,7.309943675994873,5.241468906402588,5.101186275482178,5.396442890167236,0.1555293243877962,0.11969185001626541,0.2820177559070516,0.16232590589078616
A4_A5_train_1m,train,1m,True,69,1.0,0.891,0.1796270136441151,0.1935471936400745,0.6261429743334425,0.3606196640529663,0.0132373616135913,5.631533072544978,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.89,0.049,0.044,0.013,0.0,0.0,5.909402370452881,5.473536491394043,6.408538818359375,5.650169372558594,5.787696361541748,6.486886978149414,5.945801734924316,5.227286815643311,5.097600936889648,5.073175430297852,4.861169338226318,5.861124038696289,5.427541255950928,0.192235374722059,0.1713358578353001,0.21538151915690654,0.04404566132160645
