mapping_version,quality_score_version,dataset,role,scale_label,total_scale_tokens,log10_scale,index,mixture_domain,proportion,quality_domain,mapping_type,mapped,quality_model,quality_score_0_100,quality_contribution_0_100,quality_contribution_status
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,github,0.0,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,philpapers,0.022022022022022,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,gutenberg_pg_19,0.003003003003003,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.1682658272696443,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,pile_cc,0.3933933933933934,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,25.309243255005487,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,8,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,pubmed_central,0.828,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,wikipedia_en,0.003,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.1833027207612748,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,github,0.0,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,pubmed_abstracts,0.169,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,9,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,arxiv,0.006,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.38317415757136086,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,pubmed_central,0.307,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,wikipedia_en,0.59,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,36.049535083050706,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,github,0.005,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.25850703766207356,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,stackexchange,0.036,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,2.2099634400947967,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,gutenberg_pg_19,0.014,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.7844552867310827,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,pile_cc,0.042,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,2.70209981804967,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,10,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,freelaw,0.924,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,wikipedia_en,0.003,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.1833027207612748,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,github,0.004,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.20680563012965886,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,stackexchange,0.001,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.06138787333596658,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,gutenberg_pg_19,0.019,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,1.0646178891350406,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,pubmed_abstracts,0.049,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,11,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,freelaw,0.5911823647294588,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,nih_exporter,0.0460921843687374,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,pubmed_central,0.1342685370741483,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,wikipedia_en,0.002004008016032,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.12244670725535668,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,github,0.0,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,philpapers,0.0130260521042084,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,stackexchange,0.002004008016032,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.12302179025243412,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,gutenberg_pg_19,0.1713426853707415,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,9.600762527269907,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,pubmed_abstracts,0.0400801603206412,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,12,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,freelaw,0.006,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,pubmed_central,0.818,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,github,0.0,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,enron_emails,0.002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,pile_cc,0.161,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,10.358049302523733,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,europarl,0.001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,hackernews,0.012,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,13,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,freelaw,0.0089910089910089,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,nih_exporter,0.0339660339660339,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,pubmed_central,0.1858141858141858,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,wikipedia_en,0.0459540459540459,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,2.8078338844550883,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,dm_mathematics,0.0189810189810189,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,github,0.0719280719280719,github,direct,True,TOPSIS_CRITIC,51.70140753241471,3.7187825597740836,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,philpapers,0.0079920079920079,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,stackexchange,0.0259740259740259,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,1.594490216518608,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,gutenberg_pg_19,0.0779220779220779,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,4.366170427074671,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,pile_cc,0.0129870129870129,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.8355287006956251,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,ubuntu_irc,0.0349650349650349,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,europarl,0.0019980019980019,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,hackernews,0.1078921078921078,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,pubmed_abstracts,0.3436563436563435,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,14,uspto_backgrounds,0.0209790209790209,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,arxiv,0.003006012024048,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.19197102082732895,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,nih_exporter,0.001002004008016,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,pubmed_central,0.0160320641282565,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,wikipedia_en,0.1302605210420841,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,7.959035971598434,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,dm_mathematics,0.0080160320641282,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,github,0.1002004008016032,github,direct,True,TOPSIS_CRITIC,51.70140753241471,5.180501756754981,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,philpapers,0.001002004008016,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,15,stackexchange,0.3797595190380761,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,23.312629252837006,observed_mapping
