task,branch,axis,outer_fold,source_id,group,role,inner_fold
B2,scale,none,0,B2_row_569,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_570,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_571,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_572,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_573,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_574,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_575,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_576,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_577,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_578,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_579,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_580,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_581,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_582,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_583,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_584,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_585,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_586,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_587,cerebras_1.3B,calibration,2
B2,scale,none,0,B2_row_588,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_589,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_590,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_591,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_592,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_593,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_594,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_595,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_596,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_597,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_598,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_599,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_600,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_601,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_602,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_603,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_604,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_605,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_606,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_607,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_608,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_609,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_610,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_611,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_612,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_613,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_614,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_615,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_616,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_617,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_618,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_619,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_620,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_621,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_622,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_623,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_624,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_625,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_626,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_627,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_628,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_629,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_630,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_631,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_632,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_633,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_634,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_635,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_636,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_637,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_638,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_639,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_640,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_641,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_642,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_643,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_644,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_645,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_646,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_647,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_648,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_649,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_650,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_651,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_652,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_653,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_654,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_655,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_656,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_657,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_658,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_659,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_660,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_661,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_662,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_663,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_664,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_665,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_666,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_667,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_668,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_669,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_670,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_671,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_672,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_673,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_674,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_675,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_676,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_677,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_678,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_679,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_680,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_681,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_682,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_683,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_684,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_685,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_686,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_687,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_688,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_689,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_690,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_691,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_692,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_693,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_694,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_695,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_696,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_697,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_698,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_699,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_700,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_701,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_702,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_703,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_704,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_705,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_706,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_707,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_708,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_709,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_710,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_711,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_712,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_713,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_714,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_715,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_716,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_717,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_718,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_719,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_720,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_721,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_722,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_723,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_724,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_725,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_726,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_727,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_728,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_729,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_730,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_731,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_732,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_733,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_734,cerebras_2.7B,calibration,4
B2,scale,none,0,B2_row_735,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_736,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_737,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_738,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_739,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_740,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_741,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_742,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_743,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_744,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_745,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_746,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_747,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_748,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_749,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_750,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_751,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_752,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_753,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_754,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_755,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_756,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_757,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_758,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_759,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_760,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_761,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_762,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_763,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_764,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_765,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_766,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_767,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_768,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_769,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_770,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_771,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_772,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_773,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_774,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_775,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_776,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_777,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_778,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_779,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_780,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_781,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_782,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_783,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_784,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_785,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_786,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_787,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_788,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_789,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_790,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_791,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_792,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_793,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_794,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_795,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_796,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_797,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_798,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_799,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_800,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_801,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_802,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_803,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_804,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_805,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_806,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_807,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_808,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_809,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_810,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_811,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_812,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_813,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_814,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_815,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_816,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_817,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_818,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_819,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_820,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_821,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_822,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_823,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_824,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_825,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_826,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_827,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_828,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_829,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_830,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_831,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_832,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_833,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_834,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_835,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_836,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_837,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_838,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_839,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_840,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_841,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_842,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_843,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_844,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_845,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_846,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_847,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_848,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_849,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_850,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_851,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_852,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_853,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_854,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_855,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_856,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_857,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_858,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_859,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_860,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_861,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_862,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_863,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_864,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_865,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_866,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_867,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_868,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_869,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_870,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_871,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_872,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_873,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_874,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_875,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_876,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_877,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_878,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_879,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_880,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_881,cerebras_6.7B,calibration,5
B2,scale,none,0,B2_row_882,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_883,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_884,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_885,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_886,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_887,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_888,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_889,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_890,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_891,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_892,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_893,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_894,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_895,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_896,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_897,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_898,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_899,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_900,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_901,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_902,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_903,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_904,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_905,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_906,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_907,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_908,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_909,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_910,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_911,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_912,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_913,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_914,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_915,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_916,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_917,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_918,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_919,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_920,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_921,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_922,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_923,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_924,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_925,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_926,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_927,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_928,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_929,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_930,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_931,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_932,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_933,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_934,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_935,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_936,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_937,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_938,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_939,cerebras_13.0B,calibration,3
B2,scale,none,0,B2_row_940,cerebras_13.0B,calibration,3
